time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,roll_deg,pitch_deg,yaw_deg
3.050,-0.051796,1.003008,0.037274,0.24,0.02,-0.03,87.81,-0.55,0.07
3.060,-0.025656,0.994778,0.035822,0.24,-0.05,0.17,87.81,-0.47,0.07
3.070,0.001452,0.991874,0.031949,0.15,0.01,0.02,87.83,-0.45,0.07
3.080,-0.014522,0.986065,0.031465,0.08,0.01,-0.05,87.84,-0.40,0.07
3.090,-0.026140,1.003976,0.037758,-0.05,0.06,0.01,87.84,-0.32,0.07
3.100,-0.038726,0.996715,0.042599,-0.06,0.10,0.18,87.83,-0.22,0.08
3.110,-0.033401,0.991390,0.043567,0.06,-0.21,-0.09,87.82,-0.14,0.07
3.120,-0.021783,0.992358,0.040662,0.06,-0.36,-0.38,87.81,-0.08,0.07
3.130,-0.018395,0.998651,0.040178,0.05,0.15,-0.07,87.81,-0.04,0.07
3.140,-0.015490,1.001071,0.039210,0.05,0.24,0.33,87.81,0.00,0.07
3.150,-0.013070,0.872307,0.042115,0.00,-0.13,0.20,87.78,0.04,0.08
3.160,-0.024688,0.988001,0.035338,0.08,-0.19,-0.10,87.79,0.09,0.07
3.170,-0.032433,1.003008,0.033885,0.08,0.05,-0.02,87.80,0.16,0.07
3.180,-0.022268,0.994778,0.036306,0.06,0.13,0.09,87.81,0.21,0.07
3.190,-0.001452,0.996231,0.037758,0.04,-0.04,0.04,87.81,0.20,0.08
3.200,-0.000484,0.993810,0.035338,0.04,-0.17,-0.02,87.82,0.19,0.08
3.210,-0.004841,1.113861,0.033401,0.11,-0.06,0.07,87.83,0.19,0.08
3.220,0.004841,1.026727,0.038242,0.19,0.27,-0.21,87.84,0.18,0.07
3.230,-0.025656,0.907160,0.032917,0.12,-0.04,-0.71,87.84,0.24,0.07
3.240,-0.012586,1.029632,0.040662,0.07,-0.34,0.16,87.84,0.25,0.07
3.250,0.017911,1.014625,0.034854,-0.17,0.06,0.68,87.85,0.20,0.07
3.260,0.027108,0.971543,0.040178,0.01,0.15,0.04,87.84,0.13,0.08
3.270,0.000000,0.995262,0.042115,-0.07,-0.09,-0.33,87.83,0.12,0.07
3.280,-0.022268,0.992358,0.037758,-0.03,-0.20,-0.08,87.83,0.17,0.07
3.290,-0.011618,0.992358,0.037274,0.29,0.05,0.31,87.83,0.19,0.07
3.300,-0.014522,0.981708,0.033885,0.33,0.07,0.15,87.84,0.22,0.08
3.310,-0.020815,0.984129,0.030981,0.39,-0.16,-0.05,87.86,0.25,0.08
3.320,0.050828,0.985581,0.025656,0.33,-0.19,-0.16,87.89,0.12,0.07
3.330,0.115210,0.995746,0.031465,0.25,0.04,-0.09,87.90,-0.14,0.07
3.340,0.092943,0.994778,0.033401,0.27,0.01,0.24,87.91,-0.35,0.08
3.350,0.060026,0.955084,0.020331,0.45,0.18,0.29,87.95,-0.48,0.08
3.360,-0.017427,0.957988,0.028076,-0.19,0.22,-0.33,87.96,-0.42,0.07
3.370,-0.028561,0.980256,0.035822,-0.48,-0.33,-0.38,87.96,-0.34,0.07
3.380,0.048892,0.988001,0.039694,-0.25,-0.07,0.01,87.94,-0.44,0.07
3.390,0.116663,0.992358,0.035822,0.08,0.29,0.17,87.94,-0.68,0.07
3.400,0.108917,0.992358,0.042599,0.13,0.05,0.09,87.93,-0.91,0.07
3.410,0.059057,0.989938,0.035822,0.19,-0.25,0.16,87.93,-1.01,0.08
3.420,0.039694,1.019950,0.034854,-0.30,0.29,-0.44,87.93,-1.06,0.07
3.430,0.001452,0.955568,0.043083,0.14,-0.08,-0.26,87.91,-1.02,0.07
3.440,0.076000,1.039797,0.039210,-0.14,-0.11,0.23,87.91,-1.14,0.07
3.450,0.125376,0.974447,0.030981,-0.05,0.08,0.31,87.92,-1.39,0.07
3.460,0.108917,1.002039,0.040178,-0.08,0.15,0.05,87.91,-1.58,0.07
3.470,0.057605,0.988001,0.037274,0.02,-0.10,-0.01,87.91,-1.65,0.07
3.480,0.074548,0.996231,0.036790,-0.10,-0.13,0.05,87.91,-1.76,0.07
3.490,0.106981,0.989938,0.038242,0.02,0.10,0.02,87.90,-1.93,0.08
3.500,0.029045,0.988485,0.037274,0.06,0.07,0.17,87.90,-1.92,0.08
3.510,0.010650,0.989453,0.037274,0.04,-0.13,0.18,87.90,-1.87,0.08
3.520,0.080357,0.981224,0.038242,-0.05,0.03,-0.17,87.89,-1.98,0.08
3.530,0.125860,0.994778,0.037274,0.05,0.01,-0.35,87.89,-2.19,0.07
3.540,0.122956,0.990422,0.036790,0.08,-0.05,-0.04,87.89,-2.39,0.07
3.550,0.094879,0.996231,0.037274,0.09,0.01,0.39,87.89,-2.51,0.08
3.560,0.053733,0.987517,0.037758,0.00,0.02,0.31,87.89,-2.53,0.08
3.570,0.045503,0.985581,0.037758,0.10,-0.06,-0.15,87.88,-2.54,0.08
3.580,0.067771,0.995262,0.037274,0.19,0.02,-0.33,87.89,-2.59,0.08
3.590,0.103108,0.994294,0.031465,0.09,-0.07,-0.12,87.90,-2.73,0.07
3.600,0.118599,0.998167,0.033885,-0.02,-0.05,0.17,87.90,-2.89,0.08
3.610,0.113758,0.988485,0.035338,-0.05,0.07,0.23,87.91,-3.04,0.08
3.620,0.061478,0.997199,0.037758,-0.02,0.04,0.12,87.90,-3.05,0.08
3.630,0.033885,0.988969,0.036790,-0.05,-0.02,-0.05,87.90,-3.01,0.08
3.640,0.074064,0.980256,0.039694,0.04,0.02,-0.17,87.89,-3.06,0.08
3.650,0.110370,0.996715,0.039694,-0.05,0.01,-0.10,87.89,-3.19,0.08
3.660,0.092943,0.994778,0.038726,0.00,0.01,0.13,87.88,-3.28,0.08
3.670,0.101656,0.995746,0.039210,0.05,0.02,0.12,87.88,-3.38,0.08
3.680,0.082293,0.987033,0.037274,0.04,-0.05,-0.00,87.87,-3.44,0.08
3.690,0.046955,0.988001,0.035338,0.12,-0.05,-0.04,87.88,-3.41,0.08
3.700,0.055669,0.992842,0.038242,-0.06,0.08,-0.01,87.87,-3.40,0.08
3.710,0.102140,0.995262,0.038726,-0.13,0.07,-0.01,87.87,-3.50,0.08
3.720,0.112306,1.001555,0.043083,-0.12,-0.03,-0.03,87.85,-3.61,0.08
3.730,0.047924,0.991390,0.039210,-0.02,0.01,0.09,87.85,-3.58,0.08
3.740,0.058089,0.997683,0.042115,0.04,0.03,0.12,87.84,-3.57,0.08
3.750,0.070675,0.990906,0.041147,0.17,-0.02,-0.01,87.83,-3.59,0.08
3.760,0.050828,0.977352,0.037758,0.22,-0.08,-0.21,87.83,-3.57,0.08
3.770,0.064866,0.987033,0.031465,0.03,0.01,-0.06,87.85,-3.57,0.08
3.780,0.096815,0.994294,0.031949,-0.06,0.01,0.11,87.86,-3.65,0.08
3.790,0.039694,0.988969,0.032433,0.00,-0.06,0.12,87.87,-3.60,0.08
3.800,0.027592,0.989453,0.033885,0.01,-0.06,-0.17,87.88,-3.52,0.08
3.810,0.066319,0.971059,0.044051,-0.34,0.26,-0.04,87.85,-3.53,0.08
3.820,0.028076,1.080944,0.058573,1.02,-0.24,0.70,87.83,-3.45,0.08
3.830,0.072127,0.967186,0.032433,0.36,-0.37,0.24,87.84,-3.49,0.09
3.840,0.097784,0.968638,0.039694,0.41,0.12,-0.39,87.84,-3.58,0.08
3.850,0.011134,1.011237,0.046955,0.19,0.15,-0.22,87.82,-3.46,0.08
3.860,-0.020815,0.982676,0.038726,0.26,-0.13,0.19,87.82,-3.27,0.08
3.870,0.039694,0.996231,0.032917,0.10,-0.15,0.12,87.83,-3.23,0.08
3.880,0.034854,0.991874,0.038726,-0.16,0.48,0.16,87.83,-3.18,0.09
3.890,0.013070,0.973479,0.042115,-0.14,-0.47,0.30,87.81,-3.09,0.09
3.900,0.079389,1.021403,0.032433,-0.45,-0.15,-0.20,87.82,-3.14,0.09
3.910,0.018395,1.006880,0.037274,-0.14,0.49,-0.31,87.82,-3.06,0.08
3.920,-0.012102,1.008817,0.041147,-0.12,0.27,0.04,87.82,-2.90,0.08
3.930,0.068739,0.985097,0.038726,-0.10,-0.34,0.11,87.81,-2.95,0.08
3.940,0.056153,0.992358,0.035338,0.11,-0.09,-0.10,87.82,-2.96,0.08
3.950,0.028561,0.985097,0.035822,0.09,0.18,-0.17,87.82,-2.91,0.08
3.960,0.007745,1.004460,0.039694,-0.06,-0.00,0.06,87.82,-2.81,0.08
3.970,-0.030497,0.997683,0.041631,0.16,-0.19,0.18,87.81,-2.63,0.08
3.980,-0.002904,0.992358,0.039694,0.07,0.05,-0.11,87.81,-2.52,0.08
3.990,-0.000968,0.997683,0.042599,0.25,0.11,-0.22,87.80,-2.41,0.08
4.000,-0.012586,0.998651,0.041631,0.08,-0.08,-0.18,87.80,-2.29,0.08
4.010,0.028076,0.987033,0.045987,-0.16,0.02,0.03,87.78,-2.26,0.08
4.020,-0.043083,1.046090,0.047924,1.35,-0.24,0.86,87.77,-2.08,0.09
4.030,-0.012102,0.978804,0.030981,0.19,-0.19,0.34,87.79,-1.97,0.09
4.040,-0.010650,0.948791,0.029529,0.31,-0.09,-0.33,87.81,-1.87,0.09
4.050,-0.041147,1.004460,0.033401,0.16,0.08,-0.47,87.82,-1.70,0.08
4.060,-0.006293,0.993326,0.034369,0.12,-0.04,-0.03,87.83,-1.62,0.08
4.070,-0.012586,0.993326,0.036790,-0.03,-0.08,0.30,87.83,-1.52,0.09
4.080,0.024688,0.989453,0.041631,-0.11,0.05,-0.03,87.82,-1.52,0.09
4.090,0.001936,0.989938,0.042599,-0.02,0.01,-0.21,87.81,-1.46,0.08
4.100,-0.039694,0.999619,0.043083,-0.02,-0.09,-0.00,87.80,-1.31,0.08
4.110,-0.018879,0.994294,0.044051,0.13,-0.01,0.13,87.79,-1.22,0.09
4.120,-0.042599,0.997199,0.041147,0.33,0.08,0.09,87.79,-1.07,0.09
4.130,-0.024688,0.991874,0.035338,0.19,0.18,0.22,87.79,-0.97,0.09
4.140,-0.029529,0.988485,0.037758,0.11,-0.05,0.18,87.80,-0.86,0.09
4.150,-0.035338,0.985097,0.038242,0.16,-0.29,-0.19,87.80,-0.75,0.09
4.160,-0.039210,0.998651,0.035338,0.13,-0.13,-0.21,87.80,-0.63,0.09
4.170,-0.047924,0.996715,0.038242,0.20,0.06,0.22,87.81,-0.49,0.09
4.180,-0.027592,0.972511,0.037758,0.12,-0.08,0.17,87.81,-0.41,0.09
4.190,0.001936,0.986065,0.037274,0.10,-0.04,-0.18,87.81,-0.40,0.09
4.200,-0.030497,0.996231,0.037758,0.17,0.08,-0.14,87.81,-0.31,0.09
4.210,-0.033885,1.001555,0.038242,0.09,0.02,0.13,87.81,-0.22,0.09
4.220,-0.031949,1.005428,0.033885,0.25,-0.07,0.27,87.82,-0.14,0.09
4.230,-0.022268,0.968638,0.035338,0.08,-0.19,-0.07,87.83,-0.08,0.09
4.240,-0.016943,0.996231,0.037274,0.10,-0.23,-0.49,87.83,-0.04,0.09
4.250,-0.030981,1.000587,0.036306,-0.01,0.09,-0.09,87.83,0.03,0.08
4.260,-0.014522,1.001555,0.042115,-0.01,0.18,0.36,87.82,0.06,0.09
4.270,-0.015006,0.990422,0.042115,0.04,-0.05,0.16,87.81,0.10,0.09
4.280,-0.016459,0.991874,0.037274,0.08,-0.20,-0.14,87.82,0.13,0.09
4.290,-0.028076,0.991390,0.036790,0.16,0.09,-0.01,87.82,0.19,0.09
4.300,-0.025656,1.000103,0.038726,0.05,0.11,0.14,87.82,0.24,0.09
4.310,-0.008229,0.986549,0.035338,0.03,-0.10,0.09,87.83,0.25,0.09
4.320,-0.009197,0.997683,0.034854,-0.03,-0.15,0.02,87.83,0.26,0.09
4.330,0.013070,0.993810,0.036790,-0.02,0.12,0.06,87.83,0.22,0.09
4.340,0.004841,1.043670,0.040662,0.29,0.18,-0.34,87.83,0.20,0.09
4.350,-0.038726,0.886829,0.029045,0.47,-0.32,-0.56,87.85,0.29,0.08
4.360,-0.007261,1.034957,0.032433,0.11,-0.22,0.32,87.87,0.29,0.09
4.370,-0.002420,1.010269,0.030497,-0.19,0.16,0.65,87.88,0.29,0.09
4.380,-0.006293,0.981224,0.039210,0.04,0.12,0.18,87.87,0.29,0.09
4.390,-0.032433,0.996231,0.038242,0.09,-0.18,-0.31,87.87,0.35,0.09
4.400,-0.040662,0.995262,0.037274,0.11,-0.09,-0.01,87.87,0.43,0.09
4.410,0.025172,0.996231,0.036306,0.11,0.04,0.16,87.87,0.36,0.09
4.420,0.127312,0.986549,0.036306,0.05,0.06,-0.08,87.88,0.05,0.09
4.430,0.062446,0.993810,0.037758,0.10,-0.11,0.02,87.87,-0.10,0.09
4.440,0.009197,1.000587,0.036790,-0.09,-0.01,0.36,87.87,-0.11,0.10
4.450,-0.025172,1.005912,0.039694,-0.08,0.02,0.43,87.87,-0.05,0.10
4.460,-0.034854,0.983160,0.036306,0.11,-0.09,0.09,87.87,0.03,0.10
4.470,0.074064,0.971059,0.029045,0.91,0.20,-0.64,87.90,-0.14,0.09
4.480,0.090038,0.985581,0.026624,0.70,-0.06,-0.75,87.92,-0.35,0.09
4.490,0.049376,0.979772,0.024204,0.13,-0.51,0.29,87.95,-0.45,0.09
4.500,0.032433,0.976383,0.024688,-0.01,-0.06,0.86,87.98,-0.51,0.10
4.510,0.046955,0.980740,0.032917,0.05,0.25,0.21,87.98,-0.60,0.10
4.520,0.025172,0.980256,0.038726,0.12,-0.03,-0.49,87.97,-0.63,0.10
4.530,0.036790,1.004944,0.033885,0.18,-0.27,-0.32,87.98,-0.69,0.09
4.540,0.083261,0.948307,0.030981,-0.52,0.36,-0.51,87.98,-0.86,0.09
4.550,0.088102,0.970574,0.030497,0.40,-0.27,0.24,87.99,-1.04,0.09
4.560,0.075516,1.039797,0.030981,-0.24,0.02,0.64,88.00,-1.16,0.10
4.570,0.056637,0.976383,0.034369,-0.07,0.20,0.29,88.00,-1.25,0.10
4.580,0.065834,0.983645,0.039694,-0.13,0.09,-0.21,87.99,-1.35,0.10
4.590,0.058089,1.002524,0.034854,-0.11,-0.13,-0.19,87.99,-1.43,0.09
4.600,0.085198,0.989938,0.032433,0.06,-0.06,0.13,87.99,-1.57,0.10
4.610,0.116663,1.002524,0.033401,-0.08,0.21,0.16,88.00,-1.77,0.10
4.620,0.135057,0.990906,0.038242,-0.10,0.03,-0.05,87.99,-2.01,0.10
4.630,0.063414,1.001071,0.042599,-0.10,-0.08,0.10,87.97,-2.08,0.10
4.640,-0.025656,0.999619,0.039210,0.01,0.01,0.40,87.96,-1.93,0.10
4.650,0.014522,0.985581,0.039694,0.09,0.03,-0.06,87.95,-1.89,0.10
4.660,0.112306,0.975899,0.038726,0.14,-0.07,-0.53,87.94,-2.08,0.10
4.670,0.159261,1.005428,0.038242,0.07,0.01,-0.25,87.94,-2.35,0.09
4.680,0.116663,0.988485,0.031949,0.21,-0.04,0.46,87.95,-2.53,0.10
4.690,0.057605,0.988001,0.036306,0.05,-0.02,0.41,87.95,-2.56,0.10
4.700,0.030497,0.986065,0.036790,0.02,-0.01,-0.08,87.94,-2.53,0.10
4.710,0.054701,0.988969,0.035338,0.15,-0.06,-0.31,87.95,-2.56,0.10
4.720,0.075516,0.998167,0.038242,0.16,0.04,-0.04,87.94,-2.63,0.10
4.730,0.123440,0.982676,0.036790,0.13,0.01,0.10,87.94,-2.81,0.10
4.740,0.118599,0.995746,0.035822,0.00,-0.05,0.05,87.94,-2.97,0.10
4.750,0.064382,0.988485,0.037274,-0.10,-0.02,0.12,87.93,-3.00,0.10
4.760,0.044051,1.001071,0.037758,-0.05,0.09,0.15,87.93,-2.98,0.10
4.770,0.061962,0.988969,0.033401,-0.01,-0.00,0.02,87.94,-3.00,0.10
4.780,0.074548,0.988485,0.035338,-0.03,-0.06,-0.19,87.94,-3.05,0.10
4.790,0.114726,0.988969,0.037274,0.02,-0.01,-0.11,87.93,-3.20,0.10
4.800,0.101172,0.993810,0.038242,0.00,-0.00,0.16,87.93,-3.30,0.10
4.810,0.059541,0.995746,0.040178,-0.03,0.03,0.22,87.92,-3.31,0.10
4.820,0.075032,0.993810,0.041631,-0.03,-0.00,0.02,87.90,-3.35,0.10
4.830,0.048892,0.989938,0.036790,0.09,-0.03,-0.07,87.90,-3.33,0.10
4.840,0.063414,0.988969,0.041631,-0.01,0.01,-0.10,87.89,-3.34,0.10
4.850,0.094395,0.989938,0.039210,0.10,0.02,-0.05,87.89,-3.42,0.10
4.860,0.100204,0.989938,0.035822,0.14,-0.03,0.10,87.89,-3.52,0.10
4.870,0.069223,0.993326,0.032433,0.11,-0.04,0.06,87.90,-3.54,0.10
4.880,0.058573,0.991874,0.037274,0.05,0.02,-0.00,87.90,-3.53,0.10
4.890,0.069223,0.988485,0.033885,0.03,-0.02,-0.03,87.90,-3.55,0.10
4.900,0.046955,0.985581,0.033401,0.22,-0.09,-0.07,87.91,-3.52,0.10
4.910,0.044051,0.986065,0.034369,0.11,-0.09,-0.10,87.92,-3.48,0.10
4.920,0.080357,0.992358,0.036306,0.04,-0.01,-0.12,87.92,-3.53,0.10
4.930,0.036306,0.945887,0.036306,-0.54,0.39,0.24,87.91,-3.47,0.10
4.940,0.067771,1.094498,0.065350,0.03,-0.05,0.65,87.85,-3.47,0.11
4.950,0.116178,0.980256,0.041147,-0.03,-0.13,0.04,87.84,-3.60,0.11
4.960,0.038726,0.993326,0.040178,0.41,0.15,-0.33,87.84,-3.55,0.11
4.970,0.022268,0.998651,0.042599,-0.10,0.22,-0.19,87.83,-3.45,0.10
4.980,0.018395,1.003492,0.043083,0.10,-0.13,0.26,87.82,-3.36,0.11
4.990,0.016943,0.999619,0.035338,0.29,-0.09,0.15,87.83,-3.27,0.11
5.000,0.048408,0.974931,0.042599,-0.35,0.24,0.16,87.81,-3.25,0.11
5.010,0.044051,0.958957,0.027592,0.26,-0.60,0.24,87.83,-3.23,0.11
5.020,0.021783,1.003492,0.018879,0.00,-0.13,-0.18,87.88,-3.15,0.11
5.030,0.056637,0.977352,0.027108,-0.09,0.53,-0.40,87.90,-3.15,0.11
5.040,-0.009197,0.996231,0.033401,0.09,0.09,0.08,87.91,-3.00,0.11
5.050,0.019847,0.992358,0.033885,0.08,-0.37,0.23,87.91,-2.93,0.11
5.060,0.079389,0.985097,0.030013,-0.01,0.04,-0.08,87.93,-3.00,0.11
5.070,0.014038,0.990906,0.038726,0.10,0.22,-0.18,87.92,-2.91,0.11
5.080,-0.000968,0.993326,0.041147,0.00,-0.02,0.03,87.91,-2.79,0.11
5.090,-0.020815,0.988485,0.041147,0.14,-0.22,0.23,87.90,-2.63,0.11
5.100,-0.013554,0.986065,0.038726,0.07,0.04,-0.05,87.89,-2.50,0.11
5.110,0.011134,0.986549,0.042115,0.16,0.15,-0.26,87.88,-2.42,0.11
5.120,-0.014038,0.995746,0.041631,0.23,-0.11,-0.19,87.87,-2.29,0.10
5.130,-0.003873,1.001071,0.040178,-0.38,0.02,-0.06,87.86,-2.19,0.10
5.140,0.007261,1.078040,0.051312,1.01,0.02,0.86,87.85,-2.12,0.11
5.150,-0.015006,0.972995,0.030013,0.26,-0.03,0.26,87.87,-2.00,0.12
5.160,-0.000968,0.957504,0.030981,0.37,-0.05,-0.44,87.88,-1.92,0.11
5.170,-0.039694,1.003008,0.032433,0.19,-0.01,-0.38,87.89,-1.75,0.11
5.180,-0.019847,0.993810,0.033885,0.05,-0.01,0.23,87.90,-1.63,0.11
5.190,0.033885,0.983645,0.035338,-0.02,-0.04,0.16,87.90,-1.65,0.11
5.200,0.006293,0.984613,0.035822,-0.04,0.01,-0.09,87.90,-1.60,0.11
5.210,-0.009197,0.989938,0.040662,-0.01,-0.04,-0.10,87.89,-1.51,0.11
5.220,-0.041631,0.995262,0.041147,0.11,-0.05,0.16,87.88,-1.36,0.11
5.230,-0.048408,0.985581,0.038242,0.11,-0.00,0.09,87.88,-1.19,0.11
5.240,-0.032917,0.998167,0.038242,0.15,0.03,-0.04,87.88,-1.07,0.11
5.250,-0.030981,0.996231,0.038242,0.06,0.22,0.19,87.88,-0.95,0.11
5.260,-0.020815,0.997683,0.036306,0.04,0.06,0.28,87.88,-0.86,0.12
5.270,-0.009682,0.983160,0.041147,0.07,-0.26,-0.08,87.87,-0.81,0.12
5.280,-0.040662,1.004460,0.041631,-0.03,-0.18,-0.20,87.86,-0.69,0.11
5.290,-0.047440,0.990906,0.039210,0.01,0.04,0.06,87.85,-0.55,0.11
5.300,-0.024688,1.000587,0.044535,0.11,0.08,0.13,87.84,-0.47,0.11
5.310,-0.016459,0.994778,0.041631,0.02,-0.11,0.02,87.83,-0.41,0.12
5.320,-0.005325,1.003976,0.032433,-0.04,-0.00,-0.08,87.84,-0.39,0.11
5.330,-0.026624,1.003492,0.034369,-0.10,0.09,0.03,87.85,-0.31,0.11
5.340,-0.033401,1.008817,0.039694,-0.12,0.10,0.22,87.84,-0.22,0.12
5.350,-0.023720,0.991874,0.044051,-0.03,-0.20,-0.14,87.83,-0.16,0.12
5.360,-0.027108,1.001555,0.040662,-0.05,-0.23,-0.37,87.82,-0.09,0.11
5.370,-0.024204,1.004460,0.041147,0.02,0.15,-0.02,87.81,-0.03,0.11
5.380,-0.014522,0.998167,0.039694,0.10,0.15,0.30,87.81,0.00,0.11
5.390,-0.016943,0.988001,0.039694,-0.02,-0.09,0.09,87.81,0.04,0.12
5.400,-0.019847,0.991390,0.036790,0.03,-0.12,-0.04,87.81,0.09,0.12
5.410,-0.037758,0.996231,0.037758,0.06,0.10,0.04,87.81,0.17,0.12
5.420,-0.024204,1.001555,0.037758,-0.12,0.08,0.09,87.81,0.22,0.12
5.430,-0.004841,0.987517,0.033885,-0.15,-0.06,-0.01,87.82,0.22,0.12
5.440,0.003873,0.993810,0.040178,-0.11,-0.03,-0.04,87.81,0.20,0.12
5.450,0.004357,0.993326,0.038242,-0.06,0.17,0.11,87.81,0.19,0.12
5.460,0.009197,1.056256,0.045503,0.13,0.24,-0.40,87.80,0.16,0.11
5.470,-0.058089,0.890218,0.039694,0.71,-0.34,-0.36,87.79,0.30,0.11
5.480,-0.002904,1.044638,0.041147,0.15,-0.06,0.32,87.79,0.30,0.11
5.490,-0.021299,0.961861,0.031465,0.13,0.09,0.47,87.81,0.33,0.12
5.500,-0.033401,0.992842,0.035338,0.15,-0.06,0.03,87.82,0.40,0.12
5.510,-0.000484,0.989453,0.033401,0.08,-0.08,-0.32,87.83,0.38,0.11
5.520,0.069707,0.997683,0.033401,-0.01,0.05,-0.34,87.84,0.21,0.11
5.530,0.130701,0.998651,0.037758,-0.09,0.10,-0.00,87.84,-0.10,0.11
5.540,0.051796,0.868918,0.036306,0.07,-0.06,0.51,87.83,-0.23,0.12
5.550,-0.063414,1.000587,0.040662,-0.03,-0.05,0.45,87.82,-0.08,0.12
5.560,-0.041631,0.983645,0.040662,-0.07,0.02,-0.08,87.81,0.02,0.12
5.570,-0.013554,0.999619,0.043083,0.08,-0.00,-0.32,87.80,0.05,0.12
5.580,0.064382,0.997683,0.035338,0.11,-0.14,-0.12,87.81,-0.10,0.12
5.590,0.143771,0.967186,0.045019,0.59,0.32,-0.10,87.80,-0.43,0.11
5.600,0.058089,1.013173,0.041631,0.74,-0.20,-0.12,87.80,-0.54,0.11
5.610,-0.026140,0.983645,0.031465,0.47,-0.41,0.32,87.82,-0.47,0.12
5.620,-0.002420,0.987033,0.031949,0.20,0.11,0.33,87.83,-0.44,0.12
5.630,0.052280,0.973963,0.036790,0.28,0.22,-0.19,87.83,-0.54,0.12
5.640,0.088102,0.987033,0.039694,0.18,-0.13,-0.36,87.83,-0.73,0.11
5.650,0.085682,1.009785,0.033885,0.25,-0.19,0.04,87.84,-0.89,0.12
5.660,0.074548,0.955084,0.028561,-0.25,0.21,-0.32,87.86,-1.03,0.11
5.670,0.016459,0.977352,0.036306,0.21,-0.22,0.16,87.86,-1.03,0.11
5.680,0.037274,1.003976,0.032917,-0.24,-0.10,0.42,87.87,-1.08,0.12
5.690,0.083261,0.978804,0.036790,0.12,0.11,-0.00,87.87,-1.23,0.12
5.700,0.091975,0.986549,0.038242,0.04,0.08,-0.32,87.87,-1.39,0.11
5.710,0.081325,0.997683,0.033401,0.04,-0.16,-0.13,87.88,-1.52,0.11
5.720,0.097784,0.988969,0.036790,0.07,-0.03,0.21,87.88,-1.69,0.12
5.730,0.125376,0.991390,0.043083,0.04,0.17,0.22,87.86,-1.91,0.12
5.740,0.018395,0.991874,0.042115,0.03,-0.05,0.16,87.85,-1.87,0.12
5.750,-0.022268,0.994778,0.040178,0.11,-0.20,0.06,87.84,-1.75,0.12
5.760,0.059541,0.986549,0.041631,0.07,0.10,-0.20,87.83,-1.82,0.12
5.770,0.126828,0.990422,0.036790,0.16,0.01,-0.33,87.84,-2.04,0.11
5.780,0.137478,0.992842,0.033401,0.11,-0.06,-0.03,87.85,-2.27,0.11
5.790,0.103108,0.998651,0.030013,0.04,-0.06,0.38,87.87,-2.42,0.12
5.800,0.047440,0.979772,0.035822,-0.09,0.02,0.29,87.87,-2.43,0.12
5.810,0.036306,0.987033,0.039210,0.00,0.03,-0.15,87.86,-2.42,0.12
5.820,0.046471,0.982676,0.037758,0.19,-0.04,-0.31,87.86,-2.43,0.12
5.830,0.108433,0.992842,0.034854,0.10,-0.11,-0.12,87.87,-2.58,0.12
5.840,0.137962,0.985581,0.035822,0.14,-0.06,0.13,87.87,-2.80,0.12
5.850,0.101656,0.991874,0.036306,0.19,0.08,0.18,87.87,-2.92,0.12
5.860,0.060026,0.988485,0.033401,0.10,0.01,0.05,87.88,-2.94,0.12
5.870,0.049376,0.989453,0.036790,0.17,-0.00,-0.04,87.88,-2.94,0.12
5.880,0.057121,0.985097,0.032917,0.14,-0.04,-0.05,87.89,-2.95,0.12
5.890,0.100688,0.989938,0.033401,0.10,0.01,-0.06,87.90,-3.07,0.12
5.900,0.109401,0.989453,0.035822,0.04,-0.01,0.03,87.90,-3.20,0.12
5.910,0.074064,0.985097,0.041631,-0.03,-0.04,0.14,87.89,-3.24,0.12
5.920,0.091006,0.993810,0.039694,0.01,-0.01,0.03,87.88,-3.32,0.12
5.930,0.049376,0.986065,0.040662,0.19,-0.01,0.03,87.87,-3.30,0.12
5.940,0.052280,0.991390,0.043567,0.25,-0.03,-0.00,87.86,-3.29,0.12
5.950,0.083745,0.978320,0.032917,0.16,-0.04,-0.05,87.87,-3.36,0.12
5.960,0.097299,0.977836,0.030981,0.12,-0.03,-0.08,87.88,-3.45,0.12
5.970,0.061478,0.989453,0.034369,0.21,-0.00,0.04,87.89,-3.45,0.12
5.980,0.077452,0.994294,0.038726,0.11,-0.02,0.14,87.89,-3.49,0.12
5.990,0.066803,0.985581,0.038726,0.14,-0.05,0.11,87.88,-3.51,0.12
6.000,0.046955,0.983645,0.036790,0.04,0.03,-0.09,87.88,-3.48,0.12
6.010,0.079389,0.992842,0.035338,0.02,0.01,-0.10,87.89,-3.52,0.12
6.020,0.073580,0.996715,0.036790,0.05,-0.08,0.04,87.89,-3.55,0.12
6.030,0.029529,0.992358,0.037758,0.05,-0.05,0.05,87.88,-3.48,0.12
6.040,0.079873,0.996715,0.034854,-0.13,0.07,-0.19,87.89,-3.52,0.12
6.050,0.076968,0.955084,0.034854,-0.46,0.27,0.20,87.88,-3.56,0.12
6.060,0.060994,1.092562,0.061962,-0.05,-0.05,0.74,87.84,-3.55,0.13
6.070,0.107465,0.977836,0.045019,-0.42,-0.02,0.09,87.82,-3.66,0.13
6.080,0.058573,0.995262,0.042599,-0.07,0.16,-0.37,87.80,-3.64,0.13
6.090,-0.007745,1.004460,0.048408,0.00,0.11,-0.13,87.78,-3.48,0.12
6.100,0.022752,1.002524,0.045987,0.18,-0.12,0.22,87.77,-3.39,0.13
