time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,roll_deg,pitch_deg,yaw_deg
2.870,0.195144,-0.998533,-0.011650,-0.09,-0.19,-0.08,-90.36,-0.53,0.13
2.880,0.214561,-0.982514,-0.014078,-0.01,-0.16,0.05,-90.38,-1.01,0.13
2.890,0.219415,-0.993679,-0.013107,0.08,0.16,0.15,-90.39,-1.46,0.14
2.900,0.217959,-0.986883,-0.004369,0.09,0.00,0.01,-90.39,-1.90,0.14
2.910,0.224269,-0.987853,-0.004369,0.06,-0.08,-0.06,-90.38,-2.34,0.14
2.920,0.233978,-0.987368,-0.003398,0.05,-0.01,0.07,-90.37,-2.78,0.14
2.930,0.233007,-0.985426,-0.003883,0.03,0.02,0.11,-90.37,-3.20,0.14
2.940,0.231551,-0.990766,-0.001456,-0.02,-0.01,0.03,-90.36,-3.60,0.14
2.950,0.232036,-0.983970,-0.006796,-0.02,0.01,-0.01,-90.36,-3.98,0.14
2.960,0.233007,-0.992222,-0.006796,-0.03,-0.01,0.07,-90.36,-4.35,0.14
2.970,0.228153,-0.986883,-0.008252,-0.05,0.00,0.11,-90.37,-4.70,0.14
2.980,0.221842,-0.987853,-0.010679,-0.01,0.03,0.02,-90.38,-5.02,0.14
2.990,0.220871,-0.990281,-0.008738,0.03,0.01,0.03,-90.38,-5.32,0.14
3.000,0.217473,-0.988824,-0.007767,0.05,0.05,0.08,-90.38,-5.60,0.14
3.010,0.208736,-0.991737,-0.005340,0.04,0.00,0.09,-90.38,-5.85,0.14
3.020,0.200969,-0.984941,-0.006311,0.03,-0.02,0.09,-90.38,-6.08,0.14
3.030,0.193687,-0.990766,-0.003883,0.01,0.00,0.07,-90.37,-6.28,0.14
3.040,0.190289,-0.992222,-0.006796,0.03,0.09,0.22,-90.37,-6.46,0.14
3.050,0.159707,-0.975718,-0.003883,0.09,-0.25,-0.22,-90.37,-6.58,0.14
3.060,0.173299,-0.998533,-0.012621,0.05,0.20,-0.24,-90.38,-6.71,0.14
3.070,0.154367,-1.038338,-0.013107,0.28,-0.04,-0.06,-90.39,-6.78,0.14
3.080,0.145630,-0.935427,-0.008252,0.17,-0.09,-0.12,-90.39,-6.86,0.14
3.090,0.136406,-1.013581,-0.007281,0.11,0.09,0.28,-90.39,-6.89,0.14
3.100,0.110678,-0.981057,0.000485,0.05,-0.01,0.28,-90.38,-6.87,0.14
3.110,0.094174,-0.984941,-0.001456,0.00,-0.04,0.04,-90.36,-6.82,0.14
3.120,0.080582,-0.960669,0.000000,-0.07,-0.09,-0.05,-90.35,-6.74,0.14
3.130,0.075242,-1.016979,-0.011165,-0.10,0.12,-0.19,-90.36,-6.64,0.14
3.140,0.048543,-0.999989,-0.012621,-0.27,-0.15,-0.11,-90.38,-6.48,0.14
3.150,0.050485,-0.947077,-0.010679,0.10,0.14,0.09,-90.39,-6.35,0.14
3.160,0.029126,-1.014067,-0.011650,0.11,-0.03,0.33,-90.40,-6.16,0.15
3.170,0.005825,-0.981057,-0.005825,0.13,-0.08,0.14,-90.40,-5.93,0.15
3.180,-0.019417,-0.947563,-0.001942,0.05,0.04,-0.21,-90.38,-5.64,0.14
3.190,-0.017476,-1.027659,-0.005340,0.05,0.10,-0.21,-90.38,-5.38,0.14
3.200,-0.040776,-0.992708,-0.007767,-0.06,-0.07,-0.32,-90.38,-5.07,0.14
3.210,-0.036893,-0.962611,-0.007767,0.03,0.06,0.20,-90.39,-4.78,0.14
3.220,-0.071358,-1.001446,-0.004369,0.06,-0.08,0.45,-90.38,-4.42,0.15
3.230,-0.088834,-0.979116,0.000485,0.02,-0.02,0.06,-90.36,-4.04,0.15
3.240,-0.109708,-0.956786,-0.003883,-0.17,0.01,-0.38,-90.36,-3.62,0.14
3.250,-0.096601,-1.026688,-0.015048,-0.04,0.06,-0.24,-90.38,-3.26,0.14
3.260,-0.121358,-1.021834,-0.012136,0.06,-0.01,0.07,-90.39,-2.85,0.14
3.270,-0.128639,-0.962126,-0.009223,0.13,0.01,-0.03,-90.40,-2.44,0.14
3.280,-0.135921,-1.008242,-0.005825,0.13,0.06,0.29,-90.39,-2.03,0.14
3.290,-0.160192,-0.980572,0.000971,0.09,-0.04,0.22,-90.37,-1.58,0.15
3.300,-0.167959,-0.992222,0.000485,0.05,-0.07,-0.03,-90.36,-1.13,0.15
3.310,-0.164076,-0.874262,-0.003398,0.00,0.10,0.10,-90.35,-0.66,0.15
3.320,-0.192231,-0.984455,0.000971,0.20,-0.08,-0.29,-90.33,-0.19,0.14
3.330,-0.178639,-1.014552,-0.010194,-0.08,0.13,-0.09,-90.34,0.22,0.14
3.340,-0.192716,-0.971349,-0.012136,-0.01,0.02,0.30,-90.36,0.66,0.15
3.350,-0.206308,-1.000475,-0.005340,0.04,-0.08,0.29,-90.36,1.10,0.15
3.360,-0.232036,-1.021348,-0.004854,-0.21,-0.12,-0.71,-90.36,1.56,0.14
3.370,-0.191260,-0.940281,-0.011165,0.00,0.41,-0.62,-90.37,1.96,0.14
3.380,-0.189804,-0.999504,-0.017961,0.15,0.03,0.91,-90.39,2.32,0.14
3.390,-0.232036,-0.992222,-0.001456,0.13,-0.35,0.54,-90.38,2.75,0.15
3.400,-0.229124,-0.995620,-0.001456,0.06,0.06,-0.40,-90.37,3.15,0.15
3.410,-0.204852,-0.991737,-0.003398,-0.02,0.29,-0.37,-90.36,3.50,0.14
3.420,-0.205823,-0.982028,-0.005340,0.02,-0.02,0.23,-90.36,3.83,0.14
3.430,-0.212619,-0.994650,-0.006796,0.05,-0.21,0.28,-90.36,4.16,0.15
3.440,-0.213590,-0.985426,-0.002427,-0.05,0.15,-0.14,-90.35,4.48,0.15
3.450,-0.206794,-1.001446,-0.002427,-0.08,0.18,-0.39,-90.34,4.77,0.14
3.460,-0.176697,-0.931543,-0.007767,-0.15,-0.34,0.48,-90.35,5.01,0.15
3.470,-0.186891,-1.017950,-0.001942,-0.06,0.02,0.86,-90.34,5.22,0.16
3.480,-0.215532,-0.974747,0.002913,-0.15,0.13,-0.44,-90.32,5.51,0.15
3.490,-0.172328,-1.006300,-0.014078,-0.17,-0.10,-0.67,-90.34,5.68,0.14
3.500,-0.132037,-1.017465,-0.021844,-0.11,-0.24,0.67,-90.38,5.75,0.15
3.510,-0.166503,-0.937854,-0.003398,-0.08,0.27,0.83,-90.37,5.92,0.16
3.520,-0.183008,-1.013096,-0.008738,-0.06,0.00,-0.63,-90.38,6.10,0.15
3.530,-0.009223,-0.980087,-0.013592,0.06,-0.10,-0.45,-90.39,5.87,0.15
3.540,-0.108251,-0.986883,-0.012136,0.11,0.06,0.40,-90.41,5.89,0.15
3.550,-0.123300,-1.009212,-0.002913,0.12,0.06,0.30,-90.40,5.93,0.15
3.560,-0.099999,-0.942708,0.000000,0.03,0.01,0.18,-90.38,5.94,0.16
3.570,-0.092717,-1.006785,0.001942,-0.04,-0.04,0.07,-90.36,5.91,0.16
3.580,-0.066019,-1.003873,-0.002913,0.14,-0.14,0.34,-90.35,5.82,0.16
3.590,-0.066990,-0.979116,-0.000485,-0.16,0.12,0.15,-90.34,5.75,0.16
3.600,-0.057281,-1.007756,-0.006311,-0.19,-0.02,-0.29,-90.34,5.65,0.16
3.610,-0.025728,-0.975232,-0.015048,-0.13,-0.08,-0.18,-90.36,5.48,0.16
3.620,-0.016505,-1.002902,-0.013592,0.05,-0.01,0.07,-90.38,5.30,0.16
3.630,0.004369,-1.037853,-0.012136,0.06,0.06,0.72,-90.39,5.08,0.17
3.640,0.002913,-1.028630,-0.003883,-0.11,-0.15,0.12,-90.39,4.87,0.17
3.650,0.024272,-0.933971,0.000971,-0.08,0.07,-0.12,-90.37,4.61,0.17
3.660,0.041747,-1.017950,-0.007281,-0.03,0.07,-0.24,-90.37,4.34,0.16
3.670,0.055825,-0.976203,-0.011650,-0.01,-0.12,0.00,-90.38,4.03,0.16
3.680,0.072815,-0.971834,-0.006796,0.23,-0.24,0.20,-90.38,3.70,0.17
3.690,0.089805,-1.027659,-0.008738,0.01,0.15,0.49,-90.39,3.35,0.17
3.700,0.080582,-0.983970,-0.001942,0.06,0.08,-0.13,-90.37,3.03,0.17
3.710,0.116504,-0.972805,-0.002427,0.00,-0.04,0.09,-90.37,2.63,0.17
3.720,0.116504,-1.001931,-0.004369,0.02,0.04,0.01,-90.36,2.26,0.17
3.730,0.132523,-0.986397,-0.003883,-0.09,0.04,-0.11,-90.36,1.87,0.17
3.740,0.147571,-0.988824,-0.008738,-0.10,-0.06,0.00,-90.36,1.45,0.17
3.750,0.153882,-1.002416,-0.010679,-0.05,-0.01,0.05,-90.37,1.05,0.17
3.760,0.171843,-0.915039,-0.008738,0.09,-0.03,0.26,-90.38,0.58,0.17
3.770,0.171357,-1.026688,-0.005340,0.06,0.13,0.50,-90.38,0.18,0.18
3.780,0.165047,-0.958728,-0.006311,-0.01,-0.07,-0.16,-90.38,-0.22,0.18
3.790,0.190775,-1.015523,-0.014078,-0.10,-0.33,-0.06,-90.39,-0.64,0.17
3.800,0.206308,-0.946592,-0.000485,0.06,0.51,0.53,-90.38,-1.10,0.18
3.810,0.172328,-0.993193,0.000485,-0.03,-0.01,-0.04,-90.36,-1.45,0.18
3.820,0.198542,-0.993193,-0.004369,-0.12,-0.34,-0.34,-90.36,-1.85,0.18
3.830,0.223299,-0.993193,-0.009223,-0.07,0.15,0.07,-90.37,-2.28,0.18
3.840,0.209221,-0.991252,-0.010679,-0.01,0.16,0.28,-90.38,-2.66,0.18
3.850,0.201940,-0.987368,-0.008738,-0.03,-0.18,0.00,-90.38,-3.02,0.18
3.860,0.213590,-0.984941,-0.010194,0.00,0.04,-0.10,-90.39,-3.39,0.18
3.870,0.215532,-0.993193,-0.012136,0.07,0.13,0.04,-90.40,-3.74,0.18
3.880,0.205823,-0.987853,-0.011165,0.12,-0.12,0.13,-90.41,-4.07,0.18
3.890,0.203396,-0.988824,-0.005825,0.09,-0.03,0.04,-90.41,-4.37,0.18
3.900,0.203396,-0.985912,-0.003883,0.08,0.05,-0.01,-90.40,-4.66,0.18
3.910,0.207279,-0.989795,0.000971,0.01,0.04,0.13,-90.38,-4.95,0.18
3.920,0.189804,-0.990281,-0.003883,-0.01,0.00,0.07,-90.37,-5.18,0.18
3.930,0.189318,-0.999018,-0.003883,-0.04,-0.05,0.10,-90.37,-5.40,0.18
3.940,0.185435,-0.973291,-0.003883,-0.12,-0.02,0.27,-90.36,-5.62,0.19
3.950,0.164561,-0.982999,-0.009709,0.03,-0.16,-0.26,-90.37,-5.78,0.18
3.960,0.173299,-1.007271,-0.015048,-0.01,0.29,-0.33,-90.39,-5.93,0.18
3.970,0.162620,-0.987368,-0.016990,0.10,0.02,0.38,-90.41,-6.07,0.18
3.980,0.120387,-1.013581,-0.012621,-0.01,-0.43,-0.33,-90.43,-6.10,0.18
3.990,0.151940,-0.943679,-0.008252,0.27,0.14,-0.22,-90.43,-6.22,0.18
4.000,0.131552,-1.024746,-0.008252,0.18,0.20,0.30,-90.43,-6.26,0.18
4.010,0.104853,-0.973291,0.002427,0.13,-0.19,0.35,-90.40,-6.26,0.19
4.020,0.094659,-0.989310,0.004369,0.01,-0.11,-0.01,-90.38,-6.23,0.18
4.030,0.101455,-0.975718,0.002427,-0.06,0.16,0.04,-90.36,-6.22,0.19
4.040,0.074756,-0.998533,0.002913,-0.02,0.04,-0.15,-90.34,-6.14,0.18
4.050,0.066019,-0.998048,-0.010679,-0.14,0.13,0.06,-90.35,-6.04,0.18
4.060,0.044174,-0.989310,-0.012136,-0.41,-0.20,-0.14,-90.37,-5.91,0.18
4.070,0.050970,-0.955815,-0.013107,-0.06,0.20,0.03,-90.38,-5.79,0.18
4.080,0.025728,-1.011640,-0.021844,0.04,0.10,0.28,-90.42,-5.62,0.19
4.090,0.004854,-0.980087,-0.013592,0.09,-0.16,0.15,-90.43,-5.40,0.19
4.100,-0.009709,-0.971349,-0.005340,-0.04,-0.07,0.06,-90.43,-5.17,0.19
4.110,-0.019903,-1.008242,-0.008738,0.06,0.16,-0.41,-90.43,-4.91,0.18
4.120,-0.024272,-1.009212,-0.012136,0.25,-0.07,-0.07,-90.44,-4.66,0.18
4.130,-0.035922,-0.933000,-0.002913,0.20,-0.02,-0.16,-90.43,-4.39,0.18
4.140,-0.054854,-1.017950,-0.006311,0.13,0.06,0.44,-90.42,-4.09,0.19
4.150,-0.078640,-0.978145,0.000485,0.09,-0.03,0.25,-90.40,-3.74,0.19
4.160,-0.084465,-0.988339,0.004369,-0.01,-0.05,-0.05,-90.38,-3.40,0.19
4.170,-0.100970,-0.952417,-0.002427,-0.22,-0.14,-0.10,-90.37,-3.02,0.19
4.180,-0.102912,-1.027659,-0.010679,-0.15,0.10,-0.15,-90.38,-2.67,0.19
4.190,-0.108737,-0.971834,-0.008252,-0.09,0.12,0.33,-90.38,-2.31,0.19
4.200,-0.137863,-0.972320,-0.005825,-0.10,-0.17,-0.32,-90.38,-1.89,0.19
4.210,-0.120872,-0.986397,-0.018932,-0.01,-0.01,-0.07,-90.41,-1.54,0.18
4.220,-0.136406,-0.987853,-0.012621,0.08,0.14,0.35,-90.42,-1.16,0.19
4.230,-0.157765,-0.986883,-0.006311,0.13,-0.05,0.17,-90.42,-0.75,0.19
4.240,-0.160192,-0.996106,-0.002427,0.12,-0.08,-0.08,-90.41,-0.36,0.19
4.250,-0.160678,-0.989310,-0.006796,0.09,0.07,-0.04,-90.41,0.03,0.19
4.260,-0.164076,-0.994650,-0.006311,0.13,0.07,0.27,-90.40,0.40,0.19
4.270,-0.190289,-0.950961,0.000000,-0.14,-0.24,0.21,-90.39,0.84,0.19
4.280,-0.187377,-1.001446,0.001942,0.06,-0.03,-0.49,-90.37,1.23,0.19
4.290,-0.169901,-0.989795,-0.006796,-0.10,0.40,-0.16,-90.37,1.57,0.19
4.300,-0.175726,-0.980572,-0.010194,-0.01,-0.06,0.49,-90.38,1.91,0.19
4.310,-0.195629,-1.000960,-0.005825,-0.02,-0.15,0.33,-90.38,2.28,0.20
4.320,-0.192716,-0.982514,-0.006796,-0.07,0.15,-0.17,-90.38,2.63,0.19
4.330,-0.187377,-0.990766,-0.009709,-0.08,0.06,-0.16,-90.39,2.96,0.19
4.340,-0.180095,-0.991252,-0.015048,0.02,-0.09,0.18,-90.41,3.25,0.19
4.350,-0.185920,-0.992708,-0.011165,0.08,-0.07,0.14,-90.42,3.54,0.20
4.360,-0.179610,-0.990281,-0.001456,0.06,0.11,-0.09,-90.40,3.81,0.19
4.370,-0.174755,-0.990281,-0.002913,0.02,0.07,-0.07,-90.39,4.06,0.19
4.380,-0.171843,-0.997562,-0.010679,-0.07,-0.21,0.18,-90.40,4.29,0.20
4.390,-0.149028,-0.996106,-0.000485,0.27,0.06,0.63,-90.38,4.46,0.20
4.400,-0.174755,-0.973776,0.004369,-0.11,0.52,-0.00,-90.36,4.69,0.20
4.410,-0.168445,-1.011154,-0.007767,-0.17,-0.17,-0.57,-90.36,4.88,0.20
4.420,-0.130096,-0.974747,-0.010679,-0.08,-0.33,-0.04,-90.38,4.99,0.20
4.430,-0.124756,-0.987368,-0.010679,-0.08,0.09,0.42,-90.39,5.08,0.20
4.440,-0.138348,-0.993679,-0.014078,-0.01,0.20,0.00,-90.40,5.19,0.20
4.450,-0.121843,-0.990766,-0.012621,0.04,-0.08,-0.27,-90.42,5.26,0.20
4.460,-0.107280,-1.007756,-0.009709,0.04,-0.06,-0.20,-90.42,5.30,0.20
