time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,roll_deg,pitch_deg,yaw_deg
5.620,0.073834,-0.995043,-0.004890,0.04,-0.18,-0.42,-90.32,-4.17,-0.19
5.630,0.090947,-1.008734,-0.014669,-0.04,0.24,-0.17,-90.34,-4.21,-0.19
5.640,0.075790,-0.991621,-0.014669,0.05,0.03,0.31,-90.36,-4.22,-0.19
5.650,0.039117,-1.035627,-0.002934,0.23,-0.46,-0.05,-90.35,-4.14,-0.19
5.660,0.054764,-0.986242,-0.011246,0.01,0.18,-0.60,-90.36,-4.10,-0.19
5.670,0.064054,-1.003356,-0.011246,0.08,0.49,0.13,-90.37,-4.08,-0.19
5.680,0.030805,-0.998466,-0.005868,0.19,-0.36,0.40,-90.37,-3.99,-0.19
5.690,0.021514,-0.994554,0.001467,0.08,-0.22,0.05,-90.35,-3.88,-0.19
5.700,0.019559,-0.993576,0.002934,0.04,0.29,-0.27,-90.33,-3.77,-0.19
5.710,0.020048,-1.002378,0.000489,-0.02,0.24,-0.08,-90.32,-3.66,-0.19
5.720,-0.016625,-0.960327,0.000978,-0.15,-0.40,0.04,-90.30,-3.48,-0.19
5.730,-0.010757,-1.036116,-0.004401,2.06,-0.00,-0.34,-90.28,-3.31,-0.19
5.740,-0.006846,-0.975974,-0.008801,-0.12,0.34,-0.07,-90.29,-3.16,-0.19
5.750,-0.047430,-1.058120,-0.014669,-0.16,-0.17,-0.20,-90.31,-2.93,-0.20
5.760,-0.015647,-0.951037,-0.012713,0.08,-0.14,-0.11,-90.33,-2.78,-0.20
5.770,-0.038628,-1.026826,-0.014669,0.07,0.11,0.27,-90.35,-2.58,-0.19
5.780,-0.061610,-0.984775,-0.006357,0.13,0.08,0.06,-90.35,-2.34,-0.19
5.790,-0.060632,-1.000422,-0.005379,0.13,-0.10,-0.13,-90.35,-2.10,-0.19
5.800,-0.060632,-0.996021,-0.004401,0.11,-0.07,-0.06,-90.34,-1.88,-0.19
5.810,-0.070411,-1.002867,-0.002445,0.12,0.10,0.08,-90.33,-1.64,-0.19
5.820,-0.095837,-0.958860,-0.001467,-0.10,0.10,0.05,-90.32,-1.35,-0.19
5.830,-0.093392,-1.014113,0.003912,0.05,-0.13,-0.53,-90.30,-1.09,-0.20
5.840,-0.076279,-0.998466,-0.005379,-0.08,0.20,-0.19,-90.30,-0.87,-0.20
5.850,-0.091436,-0.989665,-0.008801,-0.05,0.10,0.35,-90.31,-0.62,-0.20
5.860,-0.113440,-0.998466,-0.005868,-0.02,-0.18,0.27,-90.31,-0.34,-0.19
5.870,-0.125664,-1.051274,-0.002934,-0.07,-0.11,-0.79,-90.31,-0.05,-0.20
5.880,-0.096326,-0.940768,-0.011246,-0.02,0.19,-0.78,-90.32,0.19,-0.21
5.890,-0.089481,-1.009712,-0.022492,0.13,-0.04,0.66,-90.36,0.38,-0.20
5.900,-0.130065,-1.001889,-0.000978,0.16,-0.22,0.72,-90.35,0.66,-0.20
5.910,-0.145712,-0.995043,-0.000978,0.08,0.03,-0.38,-90.33,0.97,-0.20
5.920,-0.120285,-0.998466,-0.004401,0.03,0.25,-0.47,-90.33,1.20,-0.21
5.930,-0.115396,-0.996999,-0.007823,0.09,-0.11,0.27,-90.33,1.42,-0.20
5.940,-0.131532,-0.998955,-0.001467,0.02,-0.14,0.34,-90.32,1.66,-0.20
5.950,-0.133487,-0.993087,0.001467,-0.06,0.08,-0.15,-90.31,1.90,-0.20
5.960,-0.122730,-0.995532,-0.002934,-0.12,0.16,-0.30,-90.30,2.11,-0.20
5.970,-0.122241,-0.999933,-0.004401,-0.08,-0.11,0.10,-90.30,2.30,-0.20
5.980,-0.127131,-0.993087,-0.008801,-0.07,-0.05,0.18,-90.31,2.50,-0.20
5.990,-0.129576,-0.997488,-0.007334,-0.09,0.09,-0.15,-90.32,2.70,-0.20
6.000,-0.120285,-0.999444,-0.009290,-0.05,-0.00,-0.21,-90.33,2.86,-0.20
6.010,-0.110995,-0.996021,-0.012224,0.02,-0.04,0.14,-90.34,3.00,-0.20
6.020,-0.120774,-0.999933,-0.010268,0.05,-0.03,0.01,-90.35,3.16,-0.20
6.030,-0.118818,-1.000911,-0.006846,0.05,0.06,-0.36,-90.35,3.30,-0.21
6.040,-0.100727,-0.993087,-0.009290,0.05,0.04,-0.30,-90.36,3.40,-0.21
6.050,-0.077256,-0.998955,-0.008312,0.10,-0.00,0.83,-90.36,3.44,-0.20
6.060,-0.117841,-1.000422,0.010268,0.03,-0.10,0.45,-90.32,3.57,-0.20
6.070,-0.112462,-0.978908,0.004401,-0.08,-0.02,-0.68,-90.30,3.69,-0.20
6.080,-0.070900,-1.006778,-0.007334,-0.14,0.15,-0.39,-90.31,3.71,-0.21
6.090,-0.064054,-1.017047,-0.015158,-0.22,-0.28,0.51,-90.33,3.70,-0.20
6.100,-0.073345,-0.939301,0.003423,-0.26,0.16,0.76,-90.31,3.73,-0.19
6.110,-0.097793,-1.011668,-0.004890,-0.14,0.03,-0.44,-90.31,3.81,-0.20
6.120,-0.055742,-0.997977,-0.015158,-0.14,-0.07,-0.75,-90.34,3.78,-0.21
6.130,-0.028360,-0.995043,-0.019559,-0.04,0.02,0.24,-90.37,3.69,-0.20
6.140,-0.044985,-0.996999,-0.015158,0.06,0.03,0.39,-90.39,3.65,-0.20
6.150,-0.051830,-0.995532,-0.004401,0.07,-0.05,-0.26,-90.38,3.62,-0.20
6.160,-0.026404,-1.012157,-0.008801,0.08,0.03,-0.59,-90.38,3.54,-0.21
6.170,0.018581,-0.927566,-0.010757,-0.02,-0.01,0.34,-90.40,3.35,-0.21
6.180,-0.023959,-1.029760,0.002445,0.13,-0.00,0.55,-90.37,3.27,-0.20
6.190,-0.025426,-0.969128,0.007823,-0.04,-0.03,-0.55,-90.34,3.20,-0.21
6.200,0.039117,-1.044918,-0.005868,0.14,0.05,-0.08,-90.34,2.99,-0.21
6.210,0.023470,-0.968150,-0.001956,-0.09,0.18,0.37,-90.33,2.81,-0.20
6.220,0.010757,-1.005801,-0.001956,-0.19,-0.18,-0.25,-90.32,2.67,-0.20
6.230,0.036183,-0.988687,-0.008801,-0.15,-0.04,-0.33,-90.33,2.48,-0.21
6.240,0.055253,-0.999933,-0.010757,-0.11,0.19,0.00,-90.34,2.26,-0.21
6.250,0.050852,-0.998955,-0.014669,-0.06,-0.00,0.13,-90.37,2.05,-0.21
6.260,0.051341,-0.963261,-0.012713,0.18,-0.17,-0.08,-90.38,1.85,-0.21
6.270,0.072856,-1.001889,-0.013202,-0.12,-0.27,0.22,-90.40,1.60,-0.21
6.280,0.073834,-0.998466,-0.003423,0.15,0.50,0.13,-90.39,1.37,-0.20
6.290,0.069433,-0.989176,0.001956,0.05,-0.07,-0.26,-90.37,1.16,-0.21
6.300,0.088992,-1.000422,-0.008801,-0.08,-0.39,-0.22,-90.37,0.91,-0.21
6.310,0.111484,-0.880626,0.001956,0.20,-0.04,0.44,-90.35,0.58,-0.20
6.320,0.088014,-0.991132,0.003912,-0.03,0.56,0.00,-90.33,0.36,-0.20
6.330,0.083613,-1.000422,-0.000489,-0.23,-0.12,-0.59,-90.32,0.15,-0.21
6.340,0.126642,-0.998466,-0.008801,-0.16,-0.32,-0.20,-90.33,-0.15,-0.21
6.350,0.122730,-0.996999,-0.018581,-0.07,0.23,0.33,-90.36,-0.42,-0.21
6.360,0.107572,-0.997488,-0.012713,0.02,0.05,0.17,-90.37,-0.65,-0.21
6.370,0.114907,-0.991132,-0.009779,0.03,-0.12,-0.31,-90.38,-0.89,-0.21
6.380,0.129576,-0.996510,-0.008312,0.07,0.03,-0.19,-90.38,-1.15,-0.21
6.390,0.129576,-0.997488,-0.010268,0.13,0.08,0.18,-90.39,-1.40,-0.21
6.400,0.119307,-0.997488,-0.002934,0.12,-0.10,0.10,-90.38,-1.61,-0.21
6.410,0.127131,-0.992599,0.002445,0.06,-0.10,-0.22,-90.36,-1.84,-0.21
6.420,0.137888,-0.998466,0.002934,-0.01,0.09,-0.13,-90.34,-2.08,-0.21
6.430,0.126642,-0.996510,0.001467,-0.07,0.09,0.09,-90.32,-2.29,-0.21
6.440,0.121263,-0.995043,-0.000489,-0.12,-0.16,-0.06,-90.31,-2.48,-0.21
6.450,0.134954,-0.999444,-0.007823,-0.12,-0.06,-0.07,-90.32,-2.69,-0.21
6.460,0.133976,-0.994065,-0.010268,-0.09,0.17,0.00,-90.33,-2.88,-0.21
6.470,0.121263,-1.000422,-0.009779,-0.06,0.08,-0.06,-90.34,-3.04,-0.21
6.480,0.121263,-0.997488,-0.014180,0.00,-0.11,-0.01,-90.36,-3.20,-0.21
6.490,0.126642,-0.999444,-0.010268,0.04,0.02,0.07,-90.37,-3.36,-0.21
6.500,0.115885,-0.992110,-0.011735,0.09,0.07,-0.01,-90.38,-3.49,-0.21
6.510,0.108550,-0.996510,-0.005868,0.11,-0.02,-0.14,-90.38,-3.60,-0.22
6.520,0.112951,-0.994065,-0.004401,0.08,-0.02,0.06,-90.37,-3.72,-0.21
6.530,0.102194,-1.000422,-0.000489,0.06,0.03,0.04,-90.36,-3.80,-0.21
6.540,0.098771,-0.994554,0.000978,-0.01,-0.03,-0.05,-90.34,-3.88,-0.21
6.550,0.092903,-0.997977,0.001467,-0.11,0.01,0.13,-90.32,-3.93,-0.21
6.560,0.075301,-0.993576,0.000489,0.02,-0.22,-0.18,-90.31,-3.95,-0.22
6.570,0.085569,-1.021447,-0.010757,-0.15,0.30,-0.45,-90.32,-3.98,-0.22
6.580,0.087036,-0.990154,-0.010268,-0.08,0.13,0.27,-90.33,-4.02,-0.22
6.590,0.060143,-0.999444,-0.012713,0.01,-0.25,0.31,-90.35,-4.00,-0.21
6.600,0.040584,-0.979396,-0.006846,-0.11,-0.31,-0.50,-90.35,-3.94,-0.22
6.610,0.066988,-0.970595,-0.014180,0.24,0.66,-0.51,-90.37,-3.93,-0.22
6.620,0.055742,-1.014113,-0.015158,0.18,0.04,0.41,-90.39,-3.90,-0.22
6.630,0.024937,-0.995043,0.000000,0.17,-0.50,0.41,-90.37,-3.81,-0.22
6.640,0.025915,-0.991621,0.003423,0.12,0.17,-0.30,-90.35,-3.71,-0.22
6.650,0.021514,-0.998955,0.003423,0.01,0.34,-0.26,-90.32,-3.61,-0.22
6.660,0.018581,-1.003845,0.122241,0.02,-0.09,0.20,-90.03,-3.51,-0.22
6.670,-0.012224,-0.952014,0.004890,-0.11,-0.39,0.24,-90.02,-3.34,-0.22
6.680,-0.008312,-1.027315,0.000000,-0.21,0.23,-0.55,-90.02,-3.19,-0.22
6.690,-0.005868,-0.984286,-0.012713,-0.20,0.31,-0.10,-90.05,-3.05,-0.22
6.700,-0.035694,-1.044918,-0.014669,-0.01,-0.39,0.12,-90.08,-2.85,-0.22
6.710,-0.024937,-0.935879,-0.011735,0.06,-0.10,-0.29,-90.11,-2.67,-0.23
6.720,-0.028849,-1.033672,-0.016625,0.05,0.26,0.12,-90.14,-2.50,-0.22
6.730,-0.055253,-0.987220,-0.012713,0.14,0.05,0.13,-90.16,-2.27,-0.22
6.740,-0.055742,-0.995532,-0.003423,0.13,-0.16,0.01,-90.16,-2.06,-0.22
6.750,-0.062099,-1.001889,-0.003423,0.13,-0.01,-0.08,-90.16,-1.83,-0.22
6.760,-0.070900,-0.990154,-0.000978,0.11,0.17,-0.10,-90.16,-1.59,-0.22
6.770,-0.068944,-0.999444,0.002445,0.09,0.11,0.13,-90.15,-1.37,-0.22
6.780,-0.096326,-0.981841,0.005868,-0.15,-0.36,-0.15,-90.13,-1.09,-0.22
6.790,-0.080679,-1.027315,-0.000489,-0.15,-0.04,-0.59,-90.12,-0.87,-0.23
6.800,-0.079701,-0.980374,-0.010268,-0.13,0.32,0.01,-90.14,-0.65,-0.23
6.810,-0.098771,-0.997488,-0.005868,-0.04,-0.18,0.45,-90.15,-0.40,-0.23
6.820,-0.113440,-1.002867,-0.005868,-0.08,-0.25,0.06,-90.16,-0.13,-0.23
6.830,-0.105127,-1.012646,-0.007823,-0.07,0.18,-0.32,-90.17,0.12,-0.23
6.840,-0.125664,-0.958860,-0.013691,-0.09,0.12,-0.90,-90.20,0.41,-0.24
6.850,-0.086547,-0.994554,-0.019559,0.14,-0.16,0.28,-90.24,0.59,-0.24
6.860,-0.108550,-1.009712,-0.013202,0.20,-0.01,0.90,-90.25,0.82,-0.23
6.870,-0.139355,-0.995043,0.002445,0.17,0.09,-0.03,-90.24,1.10,-0.23
6.880,-0.125175,-0.994554,-0.000978,0.06,0.03,-0.72,-90.23,1.35,-0.23
6.890,-0.103661,-0.994554,-0.006846,0.05,0.01,0.05,-90.23,1.53,-0.23
6.900,-0.113929,-0.988198,0.002934,0.02,0.03,0.48,-90.22,1.73,-0.23
6.910,-0.133487,-1.002867,0.005379,-0.09,-0.08,-0.02,-90.20,1.97,-0.23
6.920,-0.122730,-0.994554,-0.002934,-0.17,0.07,-0.39,-90.20,2.17,-0.23
6.930,-0.111973,-0.997977,-0.012224,-0.15,0.05,0.05,-90.22,2.34,-0.23
6.940,-0.118818,-0.995043,-0.004890,-0.11,-0.09,0.24,-90.22,2.52,-0.23
6.950,-0.118818,-0.996510,-0.009290,-0.09,0.02,-0.10,-90.24,2.69,-0.23
6.960,-0.113440,-1.002867,-0.012713,-0.06,0.11,-0.27,-90.26,2.84,-0.23
6.970,-0.111484,-0.993576,-0.012224,0.01,-0.00,-0.19,-90.28,2.98,-0.24
6.980,-0.105127,-0.962283,-0.013691,0.13,-0.14,0.14,-90.30,3.11,-0.23
6.990,-0.089481,-1.042962,-0.009779,0.13,0.07,0.90,-90.30,3.18,-0.22
7.000,-0.121752,-0.994554,0.007334,0.12,0.03,-0.04,-90.27,3.34,-0.23
7.010,-0.106594,-0.986731,0.002934,-0.04,-0.01,-0.79,-90.26,3.45,-0.23
7.020,-0.069922,-0.882092,-0.006846,-0.03,0.05,-0.21,-90.26,3.49,-0.24
7.030,-0.069922,-1.002378,-0.004890,-0.04,-0.01,0.55,-90.27,3.51,-0.23
7.040,-0.075790,-1.017536,-0.000978,0.20,-0.18,0.51,-90.25,3.54,-0.22
7.050,-0.090458,-0.971084,0.001956,-0.11,0.30,-0.30,-90.24,3.61,-0.23
7.060,-0.068455,-1.019981,-0.011735,-0.19,-0.07,-0.61,-90.26,3.62,-0.23
7.070,-0.040584,-0.989176,-0.012224,-0.09,-0.18,0.03,-90.28,3.57,-0.23
7.080,-0.042540,-0.996510,-0.013202,-0.03,0.10,0.32,-90.30,3.53,-0.23
7.090,-0.052808,-0.996999,-0.010757,0.02,0.10,-0.16,-90.31,3.51,-0.23
7.100,-0.034716,-0.994554,-0.007334,0.00,-0.06,-0.36,-90.32,3.45,-0.24
7.110,-0.021025,-1.009712,-0.012713,0.07,-0.03,-0.22,-90.33,3.36,-0.24
7.120,0.009290,-0.932945,-0.009290,-0.02,-0.01,0.53,-90.34,3.20,-0.23
7.130,-0.018092,-1.050296,0.001956,0.12,0.08,0.53,-90.32,3.11,-0.23
7.140,-0.018092,-0.970106,0.004401,-0.02,-0.09,-0.63,-90.30,3.03,-0.23
7.150,0.040095,-1.056164,-0.007823,-0.09,0.02,0.04,-90.30,2.82,-0.23
7.160,0.017603,-0.944191,0.000000,-0.11,0.22,0.53,-90.29,2.67,-0.23
7.170,-0.002445,-1.019981,-0.001467,-0.20,-0.17,-0.22,-90.29,2.56,-0.23
7.180,0.032761,-0.985753,-0.009290,-0.14,-0.08,-0.38,-90.30,2.38,-0.23
7.190,0.053297,-1.006290,-0.011246,-0.09,0.22,0.11,-90.31,2.17,-0.23
7.200,0.043518,-0.996510,-0.012224,-0.03,-0.07,0.21,-90.33,1.98,-0.23
7.210,0.042051,-1.005312,-0.013202,-0.05,-0.10,-0.22,-90.35,1.81,-0.23
7.220,0.062099,-0.986242,-0.009779,0.17,-0.25,-0.21,-90.35,1.59,-0.24
7.230,0.093881,-1.024381,-0.007334,0.15,0.20,0.48,-90.35,1.32,-0.23
7.240,0.063076,-0.995043,0.004401,0.11,0.31,0.10,-90.33,1.12,-0.23
7.250,0.067477,-0.987220,-0.001467,-0.04,-0.22,-0.45,-90.32,0.92,-0.23
7.260,0.097304,-1.009223,-0.008312,-0.16,-0.16,-0.21,-90.33,0.66,-0.24
7.270,0.116374,-0.996510,-0.002934,0.18,0.10,0.62,-90.32,0.37,-0.23
7.280,0.081168,-0.988687,0.004401,-0.08,0.42,0.31,-90.30,0.17,-0.23
7.290,0.076767,-0.999444,-0.002934,-0.27,-0.27,-0.75,-90.29,-0.02,-0.23
7.300,0.127131,-1.005312,-0.018092,-0.10,-0.07,-0.20,-90.32,-0.30,-0.24
7.310,0.124686,-0.992110,-0.019070,0.01,0.28,0.47,-90.36,-0.58,-0.23
7.320,0.096326,-0.996999,-0.007823,0.07,-0.03,0.10,-90.36,-0.77,-0.23
7.330,0.106594,-0.992110,-0.007823,0.08,-0.15,-0.42,-90.36,-0.99,-0.23
7.340,0.130065,-1.001889,-0.009290,0.12,0.05,-0.15,-90.37,-1.24,-0.24
7.350,0.124197,-0.998466,-0.005868,0.13,0.04,0.20,-90.36,-1.48,-0.23
7.360,0.115396,-0.993576,0.002445,0.07,-0.11,-0.04,-90.34,-1.68,-0.23
7.370,0.124686,-0.996510,0.005379,-0.02,-0.04,-0.18,-90.32,-1.90,-0.24
7.380,0.129087,-0.994554,0.000000,-0.04,0.17,-0.02,-90.31,-2.12,-0.24
7.390,0.119307,-0.998466,-0.004401,-0.09,-0.04,0.06,-90.30,-2.31,-0.24
7.400,0.119307,-0.999444,-0.006846,-0.13,-0.16,-0.03,-90.31,-2.49,-0.24
7.410,0.123219,-0.995532,-0.008801,-0.08,0.03,-0.11,-90.32,-2.67,-0.24
7.420,0.120774,-0.994065,-0.010757,-0.05,0.19,-0.05,-90.33,-2.84,-0.24
7.430,0.116863,-0.999933,-0.011735,0.00,-0.04,0.09,-90.34,-2.99,-0.24
7.440,0.113440,-0.995043,-0.011246,0.07,-0.12,0.00,-90.36,-3.14,-0.24
7.450,0.110506,-0.998955,-0.007823,0.07,0.08,-0.12,-90.36,-3.26,-0.24
7.460,0.108061,-0.996021,-0.008312,0.10,0.10,-0.07,-90.36,-3.38,-0.24
7.470,0.105616,-0.996510,-0.002445,0.09,-0.06,0.06,-90.35,-3.49,-0.24
7.480,0.100727,-0.996999,0.000978,0.04,-0.04,0.08,-90.34,-3.58,-0.24
7.490,0.090947,-0.994554,0.000000,0.01,0.09,-0.02,-90.32,-3.64,-0.24
7.500,0.081168,-0.972551,-0.000489,-0.15,-0.11,-0.02,-90.31,-3.69,-0.24
7.510,0.082635,-0.983797,-0.123219,-0.04,0.03,-0.38,-90.59,-3.73,-0.24
7.520,0.086547,-1.012157,-0.008801,-0.09,0.44,-0.23,-90.58,-3.77,-0.24
7.530,0.078234,-0.993087,-0.010268,-0.03,-0.06,0.31,-90.58,-3.80,-0.24
7.540,0.060143,-1.003356,-0.007334,-0.01,-0.31,0.27,-90.58,-3.79,-0.24
7.550,0.051341,-0.969128,-0.006357,-0.18,-0.14,-0.61,-90.57,-3.76,-0.24
7.560,0.070411,-0.970595,-0.013202,0.16,0.71,-0.39,-90.58,-3.77,-0.25
7.570,0.049385,-1.014113,-0.018581,0.21,-0.10,0.51,-90.59,-3.73,-0.24
7.580,0.021025,-0.998466,0.000000,0.12,-0.53,0.34,-90.57,-3.64,-0.24
7.590,0.025426,-0.990643,0.000489,0.13,0.11,-0.26,-90.54,-3.55,-0.24
7.600,0.022981,-0.998955,0.001956,0.05,0.31,-0.21,-90.52,-3.46,-0.24
7.610,0.016136,-1.001889,-0.003423,0.02,-0.18,0.17,-90.50,-3.36,-0.24
7.620,0.002445,-0.980863,0.003912,-0.25,-0.26,0.39,-90.48,-3.23,-0.24
7.630,-0.018092,-0.998466,0.003423,-0.17,0.06,-0.51,-90.45,-3.06,-0.24
7.640,0.000489,-0.996510,-0.012224,-0.18,0.36,-0.27,-90.46,-2.94,-0.25
7.650,-0.011735,-0.992599,-0.016136,-0.06,-0.21,0.45,-90.48,-2.79,-0.24
7.660,-0.045963,-1.009223,-0.010268,-0.25,-0.18,-0.36,-90.49,-2.58,-0.25
7.670,-0.022492,-0.964239,-0.008801,0.00,0.32,-0.37,-90.49,-2.42,-0.25
7.680,-0.033739,-1.012646,-0.015158,0.12,0.08,0.23,-90.50,-2.24,-0.25
7.690,-0.051341,-0.983308,-0.004401,0.16,-0.21,0.25,-90.49,-2.04,-0.24
7.700,-0.064054,-1.001400,-0.001956,0.11,-0.04,-0.17,-90.48,-1.81,-0.25
7.710,-0.060632,-0.996021,-0.004401,0.10,0.15,-0.27,-90.47,-1.60,-0.25
7.720,-0.059654,-0.996021,0.000489,0.06,0.07,0.06,-90.45,-1.40,-0.25
7.730,-0.071389,-1.000911,0.007334,-0.01,-0.08,0.28,-90.41,-1.18,-0.25
7.740,-0.099260,-0.974996,-0.003912,-0.27,-0.28,-0.25,-90.41,-0.90,-0.25
7.750,-0.088992,-1.025848,-0.000978,-0.12,0.09,-0.65,-90.39,-0.66,-0.25
7.760,-0.078723,-0.990643,-0.010757,-0.13,0.24,0.02,-90.40,-0.45,-0.25
7.770,-0.096326,-0.990643,-0.007823,-0.02,-0.21,0.42,-90.41,-0.22,-0.25
7.780,-0.104638,-1.008734,-0.008312,-0.03,-0.14,0.11,-90.41,0.03,-0.25
7.790,-0.107572,-0.995043,-0.013691,0.01,0.15,-0.28,-90.42,0.28,-0.25
7.800,-0.111484,-1.025848,-0.015647,0.10,-0.09,-0.29,-90.44,0.51,-0.26
7.810,-0.110995,-0.967172,-0.004890,0.07,0.04,-0.68,-90.44,0.75,-0.26
7.820,-0.092414,-0.990643,-0.010268,0.12,0.13,0.07,-90.44,0.94,-0.26
7.830,-0.109528,-1.006290,-0.005868,0.19,-0.09,0.61,-90.43,1.15,-0.26
7.840,-0.120774,-0.990154,0.003423,0.12,-0.11,0.15,-90.41,1.38,-0.25
7.850,-0.117352,-0.999444,0.004401,0.01,0.09,-0.39,-90.38,1.59,-0.26
7.860,-0.106594,-0.996999,0.004401,-0.05,0.05,-0.13,-90.36,1.77,-0.26
7.870,-0.110506,-0.998466,0.000978,-0.12,0.04,0.14,-90.34,1.96,-0.26
7.880,-0.117352,-0.997488,-0.001467,-0.14,-0.09,0.09,-90.33,2.14,-0.26
7.890,-0.113440,-0.998466,-0.004890,-0.15,-0.11,-0.16,-90.33,2.32,-0.26
7.900,-0.109528,-0.997488,-0.010757,-0.15,0.10,-0.29,-90.34,2.48,-0.26
7.910,-0.107083,-0.996510,-0.013691,-0.10,0.04,-0.11,-90.36,2.62,-0.26
7.920,-0.104638,-0.979885,-0.015647,0.00,-0.11,0.02,-90.39,2.76,-0.26
7.930,-0.084591,-1.018025,-0.011735,0.09,-0.01,0.82,-90.40,2.84,-0.25
7.940,-0.117352,-0.991621,-0.002934,0.11,0.05,0.03,-90.39,3.00,-0.25
7.950,-0.114418,-0.991132,-0.001467,0.05,-0.02,-0.66,-90.37,3.14,-0.26
7.960,-0.080190,-1.005312,-0.004890,0.01,0.07,-0.36,-90.37,3.20,-0.26
7.970,-0.074323,-0.987709,-0.009290,0.01,0.04,0.25,-90.38,3.24,-0.26
7.980,-0.084102,-1.008245,-0.005379,-0.07,-0.18,0.31,-90.37,3.30,-0.26
7.990,-0.065032,-0.983797,0.006846,0.21,-0.03,0.32,-90.34,3.32,-0.25
8.000,-0.082635,-0.991621,0.001467,-0.10,0.41,-0.28,-90.32,3.38,-0.26
8.010,-0.067966,-1.011179,-0.006357,-0.16,-0.20,-0.49,-90.33,3.40,-0.26
8.020,-0.042540,-0.987709,-0.007823,-0.09,-0.14,0.03,-90.33,3.36,-0.26
8.030,-0.044007,-0.998955,-0.009290,-0.04,0.12,0.29,-90.34,3.33,-0.26
8.040,-0.052808,-0.996510,-0.008801,-0.02,0.05,-0.01,-90.35,3.32,-0.26
8.050,-0.039117,-0.996510,-0.007823,0.00,-0.05,-0.29,-90.35,3.27,-0.26
8.060,-0.026893,-1.005312,-0.013202,0.04,0.02,-0.25,-90.37,3.20,-0.26
8.070,-0.010268,-0.947614,-0.009290,0.14,-0.10,0.04,-90.37,3.10,-0.26
8.080,-0.004401,-1.047852,-0.007823,0.18,0.06,0.76,-90.37,2.99,-0.26
8.090,-0.029827,-0.990154,0.006357,0.01,-0.05,0.02,-90.35,2.93,-0.26
8.100,0.002934,-1.005801,-0.002445,-0.09,-0.06,-0.57,-90.34,2.81,-0.26
8.110,0.038628,-0.970595,-0.001956,0.13,0.28,0.40,-90.33,2.61,-0.26
8.120,0.000000,-0.998466,-0.000489,-0.07,-0.06,0.18,-90.32,2.50,-0.26
8.130,0.017603,-1.008245,-0.002934,-0.16,-0.23,-0.36,-90.31,2.36,-0.26
8.140,0.046452,-0.986731,-0.009290,-0.14,0.18,-0.07,-90.32,2.16,-0.26
8.150,0.033739,-1.001400,-0.014180,-0.04,0.16,0.06,-90.34,2.00,-0.26
8.160,0.042540,-0.997977,-0.011246,0.02,-0.25,-0.01,-90.35,1.82,-0.26
8.170,0.053297,-1.000422,-0.011735,0.03,0.10,-0.27,-90.37,1.63,-0.26
8.180,0.065032,-0.972062,-0.002445,0.11,-0.16,-0.06,-90.36,1.41,-0.26
8.190,0.085569,-1.023892,-0.001467,0.12,0.08,0.54,-90.34,1.16,-0.26
8.200,0.059654,-0.986242,0.005868,0.05,0.19,-0.05,-90.32,0.98,-0.26
8.210,0.068455,-0.992110,0.001467,-0.07,-0.14,-0.60,-90.30,0.78,-0.26
8.220,0.102194,-1.001889,-0.002445,-0.14,0.02,-0.16,-90.30,0.51,-0.27
8.230,0.102194,-0.997488,-0.003912,0.05,-0.14,0.72,-90.29,0.26,-0.26
8.240,0.082635,-0.968150,-0.000978,-0.16,0.33,0.48,-90.29,0.06,-0.25
8.250,0.070411,-0.994554,-0.002445,-0.22,-0.11,-0.72,-90.28,-0.11,-0.26
8.260,0.126642,-1.008734,-0.018581,-0.07,-0.10,-0.36,-90.31,-0.39,-0.27
8.270,0.123708,-0.991621,-0.018581,0.05,0.18,0.50,-90.34,-0.66,-0.26
8.280,0.091925,-1.004823,-0.009290,0.10,0.03,0.20,-90.35,-0.84,-0.26
8.290,0.101216,-0.988687,-0.008312,0.05,-0.14,-0.36,-90.35,-1.04,-0.26
8.300,0.122241,-1.002378,-0.010268,0.10,-0.00,-0.18,-90.36,-1.28,-0.26
8.310,0.122241,-0.994554,-0.003912,0.12,0.13,0.16,-90.36,-1.51,-0.26
8.320,0.109528,-0.997977,0.003423,0.05,0.01,0.06,-90.33,-1.70,-0.26
8.330,0.112462,-0.995532,0.000000,-0.02,-0.12,-0.14,-90.32,-1.89,-0.26
8.340,0.123219,-0.995532,-0.001467,-0.06,0.03,-0.11,-90.31,-2.09,-0.26
8.350,0.117841,-0.995043,-0.004401,-0.10,0.10,0.06,-90.31,-2.28,-0.26
8.360,0.114418,-0.997977,-0.007823,-0.09,-0.04,0.04,-90.32,-2.45,-0.26
8.370,0.111484,-0.994554,-0.007823,-0.09,-0.01,-0.10,-90.32,-2.61,-0.26
8.380,0.118329,-0.997488,-0.007334,-0.07,0.05,-0.04,-90.33,-2.77,-0.26
8.390,0.114907,-0.997488,-0.013691,0.01,-0.01,0.01,-90.35,-2.93,-0.26
8.400,0.105127,-0.995532,-0.011735,0.05,-0.03,-0.02,-90.36,-3.05,-0.26
8.410,0.106105,-0.999933,-0.006846,0.09,0.07,-0.08,-90.36,-3.17,-0.27
8.420,0.103172,-0.993576,-0.003423,0.10,-0.03,-0.02,-90.35,-3.28,-0.27
8.430,0.099260,-0.997977,-0.000978,0.06,-0.05,0.04,-90.34,-3.38,-0.26
