time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,roll_deg,pitch_deg,yaw_deg
0.000,-0.135027,-0.985302,-0.004892,-0.06,-0.05,0.03,-90.28,7.80,0.00
0.010,-0.137962,-0.994598,-0.003425,-0.04,0.14,0.30,-90.28,7.81,0.00
0.020,-0.146279,-1.016124,-0.001957,-0.06,-0.05,-0.27,-90.28,7.82,0.00
0.030,-0.096378,-0.929531,-0.003914,-0.06,-0.03,-0.02,-90.27,7.75,0.00
0.040,-0.103227,-1.038628,-0.013698,-0.01,0.02,0.52,-90.29,7.66,0.01
0.050,-0.108119,-1.005850,-0.007828,0.01,-0.18,0.12,-90.30,7.60,0.01
0.060,-0.087572,-0.940294,0.007828,-0.14,0.15,-0.07,-90.27,7.51,0.01
0.070,-0.077298,-1.020038,-0.003425,-0.08,0.02,-0.33,-90.27,7.38,0.00
0.080,-0.049412,-0.987749,-0.005871,0.01,-0.11,-0.08,-90.27,7.20,0.00
0.090,-0.042563,-1.011231,-0.009295,0.01,0.02,-0.03,-90.28,7.01,0.00
0.100,-0.010274,-0.958395,-0.002446,-0.02,0.06,0.40,-90.28,6.76,0.01
0.110,-0.027886,-1.012699,0.005871,-0.06,-0.03,0.16,-90.25,6.55,0.01
0.120,0.004403,-0.935891,0.001957,-0.07,-0.01,-0.02,-90.24,6.28,0.01
0.130,0.013209,-1.016124,-0.003425,-0.06,0.06,-0.24,-90.24,6.00,0.00
0.140,0.034735,-0.999001,-0.003914,-0.12,-0.09,-0.16,-90.24,5.67,0.00
0.150,0.048433,-1.002915,-0.005871,-0.16,0.13,-0.03,-90.24,5.34,0.00
0.160,0.075341,-0.963777,-0.015655,-0.30,-0.14,0.34,-90.27,4.94,0.01
0.170,0.072406,-1.003893,-0.014188,-0.01,0.07,0.19,-90.29,4.58,0.01
0.180,0.086104,-1.007318,-0.011741,0.22,-0.04,0.00,-90.31,4.20,0.01
0.190,0.099802,-0.992152,-0.004892,0.11,-0.05,-0.10,-90.31,3.81,0.01
0.200,0.115947,-1.002425,-0.005381,0.08,-0.00,-0.17,-90.30,3.39,0.00
0.210,0.129645,-0.989706,-0.003425,0.09,0.06,-0.09,-90.30,2.96,0.00
0.220,0.136005,-1.006828,-0.006849,0.06,-0.03,-0.08,-90.30,2.53,0.00
0.230,0.178079,-0.932955,0.000489,-0.01,-0.07,0.34,-90.29,2.00,0.01
0.240,0.156553,-1.044499,0.008317,0.08,0.12,0.33,-90.26,1.58,0.01
0.250,0.158999,-0.968180,0.003914,-0.15,-0.01,-0.24,-90.24,1.14,0.01
0.260,0.203029,-1.027376,-0.003914,0.12,-0.05,0.07,-90.24,0.65,0.01
0.270,0.181503,-0.985792,-0.000489,-0.13,0.22,0.11,-90.23,0.21,0.01
0.280,0.195201,-1.007807,-0.007828,-0.20,-0.14,-0.28,-90.24,-0.24,0.01
0.290,0.219174,-0.993619,-0.007828,-0.13,-0.00,-0.07,-90.25,-0.73,0.01
0.300,0.218684,-0.997044,-0.011741,-0.05,0.11,0.12,-90.27,-1.20,0.01
0.310,0.212814,-0.999001,-0.016144,0.03,-0.03,-0.02,-90.29,-1.63,0.01
0.320,0.222109,-0.994598,-0.007828,0.05,-0.16,-0.09,-90.30,-2.07,0.01
0.330,0.229447,-0.996065,-0.008806,0.12,0.09,-0.05,-90.31,-2.50,0.01
0.340,0.226023,-0.997533,-0.005871,0.15,0.06,-0.02,-90.31,-2.91,0.01
0.350,0.227980,-0.998022,-0.001468,0.14,-0.12,0.01,-90.30,-3.31,0.01
0.360,0.224555,-0.994109,0.000978,0.09,-0.07,-0.07,-90.28,-3.69,0.00
0.370,0.225533,-0.996555,0.001957,0.03,0.02,-0.07,-90.27,-4.05,0.00
0.380,0.225044,-0.999001,-0.000489,-0.05,0.08,0.03,-90.26,-4.40,0.00
0.390,0.217217,-0.995087,0.001468,-0.07,0.02,0.04,-90.24,-4.71,0.00
0.400,0.211346,-0.996555,-0.000978,-0.14,-0.10,-0.02,-90.24,-5.01,0.00
0.410,0.215260,-0.995087,-0.007338,-0.13,0.01,-0.01,-90.25,-5.29,0.00
0.420,0.210857,-0.997044,-0.006360,-0.08,0.05,0.04,-90.25,-5.56,0.00
0.430,0.203029,-1.004382,-0.012231,-0.01,0.08,0.12,-90.27,-5.79,0.01
0.440,0.173675,-0.984324,-0.011741,0.17,-0.26,-0.33,-90.29,-5.96,0.00
0.450,0.187374,-1.029333,-0.016144,0.12,0.11,-0.38,-90.31,-6.14,-0.00
0.460,0.180525,-0.987259,-0.011741,0.28,0.09,0.19,-90.32,-6.30,0.00
0.470,0.146768,-0.980899,-0.002935,0.11,-0.12,-0.36,-90.31,-6.39,-0.00
0.480,0.156063,-1.015145,-0.001468,0.20,0.18,0.05,-90.30,-6.49,-0.00
0.490,0.127199,-0.998022,0.003914,0.16,-0.02,0.22,-90.28,-6.52,-0.00
0.500,0.114968,-0.989216,0.008806,-0.01,-0.19,0.05,-90.25,-6.52,0.00
0.510,0.113501,-0.995087,0.006849,-0.18,0.08,0.04,-90.22,-6.52,0.00
0.520,0.086593,-1.016124,-0.002935,-0.11,0.15,-0.37,-90.22,-6.46,-0.00
0.530,0.076319,-1.023951,-0.004403,-0.07,-0.00,-0.13,-90.22,-6.37,-0.00
0.540,0.072406,-0.971115,-0.009295,-0.26,0.03,-0.09,-90.24,-6.28,-0.01
0.550,0.054304,-1.005850,-0.013209,-0.09,0.11,0.16,-90.26,-6.15,-0.00
0.560,0.031800,-1.001936,-0.011252,-0.00,-0.06,0.15,-90.28,-5.98,-0.00
0.570,0.021526,-0.977964,-0.012720,0.01,0.02,-0.01,-90.30,-5.79,-0.00
0.580,-0.004892,-1.021505,-0.011741,0.15,-0.04,-0.43,-90.31,-5.55,-0.01
0.590,-0.020548,-1.053305,-0.006360,0.25,-0.04,-0.41,-90.31,-5.28,-0.01
0.600,-0.018591,-0.936380,0.000000,0.21,0.11,-0.14,-90.29,-5.03,-0.01
0.610,-0.039138,-1.025908,-0.004892,0.20,-0.06,0.38,-90.29,-4.74,-0.01
0.620,-0.071916,-0.985302,0.004403,0.14,-0.13,0.20,-90.27,-4.38,-0.01
0.630,-0.082190,-0.954481,0.007338,-0.13,0.02,-0.29,-90.24,-4.01,-0.01
0.640,-0.092953,-1.039117,-0.001468,-0.07,0.06,-0.46,-90.23,-3.64,-0.01
0.650,-0.106651,-1.019059,-0.007828,-0.03,0.02,-0.09,-90.24,-3.26,-0.01
0.660,-0.113990,-0.940294,-0.008806,0.03,-0.10,-0.12,-90.25,-2.85,-0.02
0.670,-0.118882,-1.021505,-0.006849,0.02,-0.03,0.27,-90.26,-2.47,-0.01
0.680,-0.146279,-0.991173,0.000489,0.01,-0.00,0.19,-90.25,-2.04,-0.01
0.690,-0.159977,-1.010253,-0.003914,-0.00,0.02,-0.15,-90.25,-1.60,-0.01
0.700,-0.174165,-0.964266,-0.008806,-0.20,-0.11,-0.04,-90.26,-1.13,-0.01
0.710,-0.182482,-1.026398,-0.003425,-0.04,0.02,-0.37,-90.26,-0.68,-0.02
0.720,-0.182482,-0.993619,-0.006849,0.01,0.11,-0.03,-90.26,-0.23,-0.02
0.730,-0.207921,-1.016124,-0.005871,0.06,-0.05,0.19,-90.27,0.24,-0.02
0.740,-0.221130,-0.967690,-0.001957,-0.05,0.10,-0.73,-90.26,0.74,-0.02
0.750,-0.198137,-0.992641,-0.013209,-0.01,0.20,-0.16,-90.28,1.17,-0.02
0.760,-0.209389,-1.002915,-0.007338,0.16,-0.17,0.61,-90.28,1.59,-0.02
0.770,-0.237275,-0.998022,0.001957,0.09,-0.12,0.00,-90.27,2.06,-0.02
0.780,-0.238253,-1.003893,0.000978,0.04,0.16,-0.47,-90.25,2.52,-0.02
0.790,-0.222598,-0.995087,-0.006360,0.04,-0.00,-0.13,-90.26,2.92,-0.02
0.800,-0.224555,-0.993619,-0.003914,0.05,-0.09,0.25,-90.26,3.31,-0.02
0.810,-0.235807,-0.999979,0.002446,0.01,-0.07,0.10,-90.24,3.71,-0.02
0.820,-0.236296,-1.001447,-0.000978,-0.07,0.01,-0.19,-90.23,4.09,-0.02
0.830,-0.226023,-0.994109,-0.007338,-0.12,0.11,-0.08,-90.24,4.44,-0.02
0.840,-0.228469,-0.999490,-0.005871,-0.07,-0.05,0.08,-90.25,4.78,-0.02
0.850,-0.226512,-0.996555,-0.003425,-0.04,-0.11,-0.01,-90.25,5.10,-0.02
0.860,-0.219174,-1.000958,-0.005381,-0.08,0.06,-0.12,-90.25,5.39,-0.02
0.870,-0.222109,-1.004872,-0.011252,-0.06,0.13,-0.23,-90.26,5.67,-0.03
0.880,-0.197158,-0.954970,-0.012720,-0.02,-0.25,0.17,-90.28,5.91,-0.02
0.890,-0.191777,-1.030311,-0.003914,0.10,-0.02,0.61,-90.28,6.10,-0.02
0.900,-0.215749,-0.981389,0.000489,0.01,0.12,-0.44,-90.27,6.35,-0.02
0.910,-0.163402,-1.056730,-0.012720,0.25,-0.13,-0.22,-90.28,6.44,-0.02
0.920,-0.157042,-0.934423,0.000489,-0.08,0.09,0.40,-90.27,6.57,-0.02
0.930,-0.172208,-1.029822,-0.001957,-0.02,0.01,0.04,-90.27,6.69,-0.02
0.940,-0.143343,-0.983346,0.000000,-0.04,-0.09,-0.41,-90.25,6.75,-0.02
0.950,-0.119371,-1.005850,-0.003914,-0.07,0.04,-0.16,-90.25,6.75,-0.03
0.960,-0.101759,-0.925617,-0.007338,-0.07,0.09,0.31,-90.26,6.73,-0.02
0.970,-0.112033,-1.045967,-0.006849,-0.02,-0.12,0.54,-90.27,6.71,-0.02
0.980,-0.084636,-1.006828,-0.001468,0.11,-0.17,0.05,-90.26,6.63,-0.02
0.990,-0.080233,-0.986281,-0.001957,-0.16,0.17,-0.33,-90.26,6.55,-0.02
1.000,-0.053815,-1.011721,-0.009785,-0.16,0.04,-0.24,-90.27,6.41,-0.02
1.010,-0.039627,-0.993619,-0.011741,-0.06,-0.08,0.03,-90.29,6.25,-0.02
1.020,-0.008317,-0.984324,-0.010274,-0.08,-0.08,0.34,-90.30,6.01,-0.02
1.030,-0.020058,-1.024930,-0.011741,0.04,0.04,0.14,-90.31,5.82,-0.02
1.040,0.003914,-0.929041,-0.002935,0.08,0.06,-0.02,-90.31,5.58,-0.02
1.050,0.020548,-1.013678,-0.001468,0.07,0.02,-0.37,-90.30,5.31,-0.02
1.060,0.049901,-0.996065,-0.007828,0.04,-0.02,-0.21,-90.30,4.98,-0.02
1.070,0.062132,-0.973561,-0.000489,0.25,-0.19,0.09,-90.29,4.63,-0.02
1.080,0.080233,-1.044010,-0.000489,0.12,-0.05,0.46,-90.28,4.27,-0.02
1.090,0.076809,-1.021994,0.000978,-0.10,-0.06,0.05,-90.27,3.93,-0.02
1.100,0.098824,-0.965733,0.003914,-0.17,0.13,-0.17,-90.25,3.54,-0.02
1.110,0.120839,-1.015635,-0.003425,-0.17,-0.10,-0.25,-90.25,3.13,-0.02
1.120,0.138940,-0.987259,-0.006360,-0.13,-0.11,0.01,-90.25,2.68,-0.02
1.130,0.142854,-1.016613,-0.007828,-0.02,0.08,-0.08,-90.26,2.25,-0.02
1.140,0.176122,-1.040096,-0.013209,-0.06,0.17,0.46,-90.28,1.78,-0.02
1.150,0.158020,-0.994109,-0.004892,-0.06,-0.14,-0.04,-90.28,1.35,-0.02
1.160,0.203029,-1.001936,-0.004892,0.10,0.02,0.05,-90.28,0.83,-0.02
1.170,0.192266,-0.992641,-0.004892,0.08,0.24,-0.09,-90.28,0.36,-0.02
1.180,0.203029,-1.007318,-0.008317,-0.01,-0.10,-0.25,-90.29,-0.11,-0.02
1.190,0.229937,-0.995087,-0.010274,0.02,0.01,0.08,-90.30,-0.62,-0.02
1.200,0.223087,-0.997044,-0.005381,0.06,0.02,0.09,-90.30,-1.10,-0.02
1.210,0.227980,-0.995576,-0.002935,0.01,-0.06,-0.12,-90.29,-1.57,-0.02
1.220,0.235318,-0.999490,-0.008806,-0.01,0.02,-0.19,-90.30,-2.04,-0.02
1.230,0.242167,-0.999001,-0.005381,0.06,0.20,-0.18,-90.30,-2.50,-0.02
1.240,0.248038,-0.969647,-0.001468,0.16,-0.25,0.18,-90.29,-2.98,-0.02
1.250,0.258801,-1.016613,0.000978,-0.17,-0.33,0.46,-90.28,-3.43,-0.02
1.260,0.249995,-0.987259,0.000000,-0.06,0.53,0.24,-90.27,-3.86,-0.02
1.270,0.231404,-1.001936,-0.004403,-0.07,0.16,-0.37,-90.27,-4.22,-0.02
1.280,0.242167,-1.003404,-0.008317,-0.13,-0.58,-0.39,-90.28,-4.60,-0.02
1.290,0.270542,-1.002915,-0.016634,-0.25,0.04,0.00,-90.31,-5.02,-0.02
1.300,0.247549,-0.968180,-0.013698,0.18,0.87,0.13,-90.33,-5.39,-0.02
1.310,0.224555,-1.011231,-0.013698,0.16,-0.54,0.10,-90.34,-5.68,-0.02
1.320,0.243635,-0.998512,-0.013209,0.17,-0.40,0.02,-90.36,-6.00,-0.02
1.330,0.239721,-0.988727,-0.002935,0.25,0.41,-0.05,-90.35,-6.30,-0.02
1.340,0.215749,-1.002915,0.008317,0.14,0.21,-0.14,-90.31,-6.54,-0.02
1.350,0.210857,-0.995576,0.001957,0.02,-0.33,-0.01,-90.30,-6.76,-0.02
1.360,0.209878,-1.005361,0.000000,0.02,-0.03,0.14,-90.28,-6.96,-0.02
1.370,0.190309,-0.979432,0.002446,-0.20,0.22,0.16,-90.27,-7.12,-0.02
1.380,0.163402,-0.995087,-0.003425,-0.15,-0.11,-0.46,-90.27,-7.21,-0.02
1.390,0.179057,-1.013188,-0.013209,-0.09,-0.07,-0.22,-90.29,-7.32,-0.03
1.400,0.160956,-0.959863,-0.010763,2.06,0.06,-0.15,-90.28,-7.41,-0.03
1.410,0.145790,-0.998512,-0.011252,0.01,0.16,0.17,-90.30,-7.44,-0.03
1.420,0.123285,-1.009764,-0.012720,0.10,-0.10,0.16,-90.31,-7.42,-0.03
1.430,0.114479,-0.986770,0.000000,0.09,-0.09,0.06,-90.30,-7.39,-0.02
1.440,0.085125,-0.975518,-0.005381,0.09,-0.04,-0.32,-90.30,-7.30,-0.03
1.450,0.085125,-1.020038,-0.014677,0.03,0.16,-0.29,-90.32,-7.19,-0.03
1.460,0.063599,-0.994109,-0.009295,-0.13,-0.11,-0.24,-90.33,-7.05,-0.03
1.470,0.057240,-0.978453,-0.004403,0.07,0.08,0.23,-90.33,-6.90,-0.03
1.480,0.024461,-0.998022,-0.001468,0.10,0.03,0.20,-90.32,-6.68,-0.03
1.490,-0.115457,-0.971115,0.000489,-0.01,-0.07,-0.09,-90.30,-6.15,-0.03
1.500,-0.008317,-1.029333,0.000000,0.02,0.02,-0.44,-90.29,-5.88,-0.03
1.510,-0.031311,-1.043520,-0.007338,-0.05,0.07,-0.47,-90.29,-5.58,-0.04
1.520,-0.022994,-0.953503,-0.005871,-0.01,-0.00,0.12,-90.30,-5.30,-0.04
1.530,-0.052347,-1.025908,-0.005381,0.01,-0.11,0.47,-90.30,-4.97,-0.03
1.540,-0.079255,-0.997044,-0.003914,0.02,-0.05,0.05,-90.29,-4.59,-0.03
1.550,-0.103716,-0.998022,-0.005381,0.07,0.10,-0.65,-90.29,-4.17,-0.04
1.560,-0.091975,-1.018570,-0.010763,-0.00,0.01,-0.18,-90.31,-3.80,-0.04
1.570,-0.110565,-0.932955,-0.009295,0.10,-0.13,-0.10,-90.32,-3.37,-0.04
1.580,-0.123285,-1.009764,-0.012720,0.12,0.16,0.22,-90.33,-2.96,-0.04
1.590,-0.153617,-0.884033,-0.002935,0.16,0.09,0.19,-90.32,-2.45,-0.04
1.600,-0.167805,-1.000958,0.000978,0.12,-0.18,-0.09,-90.31,-1.97,-0.04
1.610,-0.185417,-0.964266,-0.000489,0.20,-0.02,-0.28,-90.29,-1.46,-0.04
1.620,-0.184928,-1.038628,-0.003425,-0.06,0.21,-0.33,-90.29,-0.99,-0.04
1.630,-0.192755,-0.974540,-0.009785,0.03,-0.05,0.18,-90.30,-0.50,-0.04
1.640,-0.217706,-1.008785,-0.003914,-0.03,-0.11,-0.38,-90.30,0.00,-0.05
1.650,-0.205475,-0.997533,-0.007338,0.03,0.14,-0.01,-90.30,0.47,-0.05
1.660,-0.225533,-0.999490,-0.004892,0.06,-0.07,0.33,-90.30,0.96,-0.04
1.670,-0.238743,-0.998022,-0.002446,0.04,-0.10,0.04,-90.30,1.46,-0.04
1.680,-0.237764,-1.000469,0.000000,0.01,0.13,-0.23,-90.28,1.93,-0.05
1.690,-0.237275,-0.995087,0.000489,-0.01,-0.02,-0.02,-90.27,2.39,-0.05
1.700,-0.243146,-0.995576,0.001468,-0.07,-0.08,0.19,-90.26,2.85,-0.04
1.710,-0.253909,-1.002915,-0.003425,-0.09,0.06,0.03,-90.26,3.30,-0.04
1.720,-0.257822,-0.999979,-0.007828,-0.09,-0.01,-0.20,-90.26,3.75,-0.05
1.730,-0.248527,-0.999979,-0.009785,-0.06,-0.06,-0.10,-90.28,4.15,-0.05
1.740,-0.247059,-0.997533,-0.013698,0.01,0.02,0.13,-90.30,4.55,-0.04
1.750,-0.254398,-1.001936,-0.008806,0.03,-0.01,0.00,-90.31,4.93,-0.04
1.760,-0.248527,-0.999001,-0.008806,0.07,0.02,-0.16,-90.31,5.29,-0.05
1.770,-0.236786,-0.998512,-0.007828,0.08,0.06,-0.11,-90.32,5.62,-0.05
1.780,-0.231404,-0.997533,-0.004403,0.12,-0.02,0.05,-90.31,5.91,-0.05
1.790,-0.230915,-0.996555,0.003914,0.07,-0.04,0.00,-90.29,6.20,-0.05
1.800,-0.219663,-1.001936,-0.002446,-0.02,0.02,-0.13,-90.29,6.45,-0.05
