time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
16.240,0.023424,-0.003416,-0.986736,-0.42,-1.19,72.52
16.260,0.023424,-0.005368,-0.978440,0.07,-2.31,72.52
16.280,0.022936,-0.005368,-0.974536,-0.28,-1.96,72.45
16.300,0.024888,-0.005368,-0.977952,-0.21,-1.40,72.45
16.320,0.020984,-0.007320,-0.971608,-0.14,-1.61,72.24
16.340,0.022448,-0.004880,-0.979904,-0.07,-1.47,72.38
16.360,0.025864,-0.007808,-0.974048,-1.96,-3.43,72.24
16.380,0.022936,-0.005856,-0.978440,0.28,-0.98,72.31
16.400,0.021472,-0.004392,-0.982832,0.63,-1.26,72.24
16.420,0.023424,-0.006344,-0.975024,0.35,-2.10,72.24
16.440,0.023912,-0.006832,-0.983808,-0.91,-1.68,72.03
16.460,0.025376,-0.004880,-0.979904,0.21,-2.31,72.03
16.480,0.021472,-0.007808,-0.976000,0.35,-1.89,71.96
16.500,0.024400,-0.008784,-0.979904,-0.21,-1.82,71.89
16.520,0.021472,-0.007808,-0.973072,0.49,-1.68,71.89
16.540,0.021960,-0.009272,-0.970632,-0.49,-1.75,71.82
16.560,0.026352,-0.009272,-0.984296,0.56,-3.50,71.68
16.580,0.020496,-0.008296,-0.972584,0.42,-2.03,71.54
16.600,0.022448,-0.006832,-0.975024,0.42,-2.52,71.47
16.620,0.025864,-0.007320,-0.979904,-0.07,-1.75,71.33
16.640,0.023912,-0.008296,-0.974536,-0.21,-2.10,71.33
16.660,0.024400,-0.006344,-0.978440,-0.28,-1.33,71.26
16.680,0.024400,-0.005368,-0.963312,0.07,-2.73,71.19
16.700,0.024400,-0.006344,-0.988200,0.56,-2.10,71.05
16.720,0.022936,-0.007808,-0.974536,0.07,-2.38,70.84
16.740,0.025864,-0.008296,-0.976976,-2.10,-2.73,70.70
16.760,0.023424,-0.006832,-0.973560,-0.84,-1.68,70.63
16.780,0.024888,-0.007808,-0.973560,0.28,-1.96,70.49
16.800,0.025376,-0.005368,-0.973072,0.49,-1.82,70.49
16.820,0.021960,-0.009272,-0.976488,0.00,-1.54,70.28
16.840,0.022936,-0.006344,-0.985272,0.07,-1.68,70.28
16.860,0.025376,-0.006832,-0.986736,0.49,-1.54,70.21
16.880,0.027328,-0.006832,-0.973560,0.42,-1.19,70.28
16.900,0.025376,-0.008296,-0.983808,0.35,-2.66,70.14
16.920,0.023912,-0.006344,-0.965752,0.56,-1.75,70.00
16.940,0.025376,-0.008784,-0.970144,0.21,-0.91,69.79
16.960,0.020984,-0.007320,-0.976000,0.07,-0.70,69.79
16.980,0.024888,-0.009272,-0.979904,0.28,-2.24,69.51
17.000,0.021960,-0.009760,-0.978440,0.00,-1.68,69.58
17.020,0.026352,-0.008296,-0.961848,-0.56,-2.17,69.37
17.040,0.026352,-0.009272,-0.957456,-1.19,-2.03,69.37
17.060,0.024400,-0.006832,-0.970144,0.00,-1.82,69.16
17.080,0.024888,-0.009272,-0.984296,0.98,-1.47,69.02
17.100,0.027328,-0.011224,-0.972096,-0.56,-2.10,68.95
17.120,0.022936,-0.009760,-0.968680,0.00,-1.47,68.95
17.140,0.024400,-0.008784,-0.973560,-1.19,-2.52,68.74
17.160,0.023424,-0.008296,-0.977464,0.00,-2.10,68.67
17.180,0.022448,-0.009760,-0.970144,0.14,-1.75,68.60
17.200,0.026840,-0.010248,-0.977464,0.28,-2.66,68.60
17.220,0.025864,-0.008296,-0.975024,-0.84,-2.17,68.39
17.240,0.022448,-0.007808,-0.978928,-0.35,-1.96,68.32
17.260,0.023424,-0.009272,-0.980392,-0.14,-2.24,68.25
17.280,0.023424,-0.009272,-0.961360,-0.28,-2.31,68.11
17.300,0.024888,-0.010248,-0.972096,0.56,-1.47,68.04
17.320,0.023912,-0.010248,-0.976488,-1.68,-1.47,67.90
17.340,0.027816,-0.009760,-0.983320,0.98,-2.03,67.69
17.360,0.022936,-0.010248,-0.971120,-0.21,-0.98,67.69
17.380,0.025376,-0.008784,-0.967704,0.42,-2.52,67.55
17.400,0.025376,-0.011224,-0.982344,0.49,-2.52,67.48
17.420,0.025864,-0.013176,-0.976000,-1.47,-1.82,67.41
17.440,0.024400,-0.006832,-0.981856,-0.49,-2.31,67.34
17.460,0.025376,-0.011224,-0.971608,0.49,-2.03,67.48
17.480,0.025376,-0.008784,-0.975024,0.49,-2.24,67.34
17.500,0.026840,-0.011224,-0.983808,-0.91,-2.38,67.27
17.520,0.026840,-0.012200,-0.973072,0.00,-2.24,67.13
17.540,0.026352,-0.010248,-0.973560,-0.42,-2.52,67.20
17.560,0.022448,-0.010248,-0.978928,-0.35,-1.33,66.92
17.580,0.026352,-0.009272,-0.965752,0.07,-2.52,66.85
17.600,0.024888,-0.011224,-0.976488,-0.35,-2.24,66.85
17.620,0.026840,-0.013664,-0.971120,-1.19,-2.17,66.71
17.640,0.025864,-0.012688,-0.973560,-0.70,-1.26,66.64
17.660,0.025376,-0.011712,-0.982832,0.49,-2.59,66.50
17.680,0.024888,-0.010736,-0.970144,-0.35,-2.59,66.50
17.700,0.022936,-0.010248,-0.959408,-0.28,-1.12,66.36
17.720,0.024888,-0.010736,-0.968192,-0.35,-1.96,66.22
17.740,0.024400,-0.012200,-0.976488,-0.63,-1.26,66.08
17.760,0.023912,-0.014152,-0.973560,-0.21,-2.31,66.08
17.780,0.025864,-0.010736,-0.976000,0.63,-2.38,66.01
17.800,0.022448,-0.011712,-0.981368,0.21,-1.89,66.01
17.820,0.023424,-0.014640,-0.971608,-0.63,-3.08,65.80
17.840,0.024888,-0.008296,-0.974536,0.28,-2.66,65.87
17.860,0.025864,-0.010248,-0.968192,0.91,-2.10,65.66
17.880,0.023912,-0.010736,-0.977952,0.00,-1.82,65.66
17.900,0.026352,-0.008784,-0.970144,1.05,-2.31,65.73
17.920,0.026840,-0.008784,-0.974048,0.00,-2.45,65.66
17.940,0.025376,-0.011712,-0.972096,-0.42,-2.17,65.45
17.960,0.023912,-0.012688,-0.967216,0.63,-2.38,65.52
17.980,0.023912,-0.013176,-0.976976,-1.33,-0.77,65.45
18.000,0.021960,-0.010248,-0.960384,0.00,-3.08,65.31
18.020,0.025864,-0.010248,-0.972584,0.42,-2.66,65.17
18.040,0.024888,-0.010736,-0.965752,0.42,-1.75,65.31
18.060,0.024888,-0.010736,-0.967704,-0.42,-2.03,65.17
18.080,0.023912,-0.013176,-0.970144,-0.07,-1.96,65.03
18.100,0.023912,-0.010736,-0.971120,-0.35,-2.66,64.96
18.120,0.025376,-0.013664,-0.958432,0.07,-2.38,64.89
18.140,0.021472,-0.010248,-0.971608,0.14,-2.38,64.82
18.160,0.020008,-0.014152,-0.977952,-0.14,-2.38,64.75
18.180,0.021472,-0.009272,-0.981368,0.70,-1.26,64.82
18.200,0.021960,-0.012688,-0.974536,-0.42,-2.17,64.68
18.220,0.023424,-0.011224,-0.971120,0.35,-3.01,64.82
18.240,0.022936,-0.010736,-0.962336,-0.28,-2.87,64.61
18.260,0.021960,-0.012200,-0.969168,-0.21,-2.31,64.75
18.280,0.025864,-0.011712,-0.981368,0.84,-2.66,64.75
18.300,0.022448,-0.012688,-0.958920,-0.63,-0.91,64.61
18.320,0.020496,-0.013176,-0.970144,-0.28,-2.10,64.54
18.340,0.021960,-0.011712,-0.967704,0.21,-1.89,64.61
18.360,0.020984,-0.010248,-0.981856,0.49,-1.96,64.47
18.380,0.023424,-0.013176,-0.974536,0.14,-2.73,64.47
18.400,0.020496,-0.012200,-0.955016,0.49,-0.21,64.40
18.420,0.020008,-0.011712,-0.971608,0.63,-2.52,64.54
18.440,0.023912,-0.009760,-0.967704,0.14,-2.59,64.33
18.460,0.021960,-0.010248,-0.981856,0.63,-2.10,64.40
18.480,0.021472,-0.010248,-0.978928,-0.35,-1.96,64.19
18.500,0.022936,-0.012200,-0.966728,-0.35,-2.24,64.12
18.520,0.021472,-0.011712,-0.973560,17.43,-2.87,64.26
18.540,0.024400,-0.010736,-0.975512,-0.07,-2.38,64.12
18.560,0.021472,-0.008784,-0.977464,0.28,-2.38,64.05
18.580,0.022448,-0.010736,-0.972096,-0.35,-1.89,63.91
18.600,0.022448,-0.013176,-0.964288,-0.14,-2.31,63.84
18.620,0.022448,-0.010736,-0.976000,-0.07,-2.80,63.84
18.640,0.021960,-0.011712,-0.984296,0.91,-2.66,63.63
18.660,0.020008,-0.012200,-0.972584,-0.35,-0.21,63.56
18.680,0.022448,-0.009760,-0.979416,1.05,-1.89,63.63
18.700,0.020496,-0.011224,-0.957944,0.00,-2.87,63.49
18.720,0.019520,-0.009272,-0.969656,-0.21,-1.40,63.35
18.740,0.021472,-0.010736,-0.982344,0.21,-2.38,63.35
18.760,0.020984,-0.011224,-0.977464,0.77,-2.24,63.28
18.780,0.020008,-0.009760,-0.970144,0.21,-2.03,63.07
18.800,0.021472,-0.014152,-0.965264,-0.70,-2.45,62.93
18.820,0.021960,-0.009760,-0.976000,-0.07,-1.89,62.93
18.840,0.020008,-0.012200,-0.968192,-0.28,-2.59,62.86
18.860,0.021472,-0.012200,-0.968192,-0.84,-2.03,62.72
18.880,0.024400,-0.012200,-0.977464,1.12,-2.87,62.65
18.900,0.023424,-0.012688,-0.980392,-0.14,-2.45,62.58
18.920,0.021960,-0.008296,-0.977464,-0.07,-2.38,62.58
18.940,0.020984,-0.012200,-0.962824,-0.35,-2.45,62.30
18.960,0.020008,-0.009760,-0.966728,0.21,-2.17,62.30
18.980,0.021960,-0.010248,-0.975512,0.21,-3.43,62.16
19.000,0.020496,-0.013664,-0.977464,-0.28,-2.38,62.09
19.020,0.019520,-0.010248,-0.974048,1.12,-1.82,62.02
19.040,0.021472,-0.010248,-0.971608,-0.91,-1.82,62.02
19.060,0.023424,-0.012688,-0.966240,-0.49,-2.94,61.81
19.080,0.020496,-0.011224,-0.969656,0.35,-2.03,61.81
19.100,0.021472,-0.010736,-0.973072,0.28,-2.45,61.74
19.120,0.020984,-0.009760,-0.982344,0.35,-2.03,61.67
19.140,0.020496,-0.009272,-0.967216,0.49,-1.54,61.60
19.160,0.018056,-0.013176,-0.967704,-0.63,-2.03,61.39
19.180,0.020008,-0.011712,-0.975512,-0.14,-1.96,61.39
19.200,0.021960,-0.011712,-0.980880,-1.12,-2.31,61.32
19.220,0.020008,-0.011712,-0.982344,-0.14,-2.59,61.32
19.240,0.021472,-0.010248,-0.975024,0.42,-2.10,61.32
19.260,0.021960,-0.010248,-0.958920,-0.14,-1.82,61.11
19.280,0.019520,-0.010248,-0.963312,0.42,-2.03,60.90
19.300,0.018544,-0.010736,-0.970632,-0.42,-2.24,60.97
19.320,0.019520,-0.009760,-0.975024,-1.12,-3.36,60.83
19.340,0.020496,-0.007808,-0.978440,0.70,-2.52,60.83
19.360,0.021472,-0.009760,-0.972584,0.07,-2.10,60.69
19.380,0.020008,-0.008784,-0.976976,0.07,-2.03,60.55
19.400,0.021960,-0.009272,-0.966728,0.35,-2.59,60.55
19.420,0.021472,-0.007808,-0.973560,0.14,-2.87,60.48
19.440,0.021472,-0.008296,-0.966728,1.33,-2.45,60.48
19.460,0.019520,-0.008784,-0.971608,0.14,-2.03,60.20
19.480,0.019032,-0.008296,-0.963312,0.98,-1.19,60.27
19.500,0.019520,-0.010248,-0.973072,0.07,-2.17,60.13
19.520,0.019520,-0.009760,-0.970144,-0.07,-1.54,60.06
19.540,0.019520,-0.008296,-0.972096,-0.63,-2.03,60.06
19.560,0.021472,-0.006832,-0.970144,0.70,-2.87,59.99
19.580,0.020008,-0.009272,-0.963800,-0.49,-2.59,59.99
19.600,0.020008,-0.008296,-0.977952,-0.63,-2.17,59.85
19.620,0.020008,-0.008296,-0.977464,0.14,-1.68,59.92
19.640,0.019032,-0.008296,-0.973560,0.07,-1.40,59.78
19.660,0.022448,-0.008296,-0.964288,0.70,-2.03,59.78
19.680,0.020496,-0.009272,-0.963800,-0.21,-2.80,59.71
19.700,0.020008,-0.006344,-0.978440,0.14,-2.87,59.71
19.720,0.022936,-0.009272,-0.982344,0.56,-1.75,59.57
19.740,0.023912,-0.007320,-0.976488,-0.07,-2.59,59.50
19.760,0.022448,-0.008296,-0.976976,0.21,-3.36,59.64
19.780,0.023912,-0.006832,-0.970632,0.07,-1.96,59.43
19.800,0.021472,-0.006832,-0.963312,0.49,-2.17,59.50
19.820,0.021960,-0.006832,-0.972584,-0.14,-2.52,59.50
19.840,0.021960,-0.008296,-0.975024,0.42,-2.17,59.43
19.860,0.025376,-0.009272,-0.980392,0.21,-2.31,59.43
19.880,0.022936,-0.008296,-0.965264,-17.64,-2.24,59.22
19.900,0.020984,-0.009760,-0.974536,0.49,-1.82,59.15
19.920,0.021960,-0.008296,-0.979416,-0.14,-2.31,59.15
19.940,0.020496,-0.007320,-0.981368,0.00,-1.61,59.15
19.960,0.022448,-0.008784,-0.968192,0.49,-1.82,59.15
19.980,0.020984,-0.008296,-0.972584,0.56,-1.89,59.08
20.000,0.020496,-0.008784,-0.982832,0.91,-2.31,59.08
20.020,0.022448,-0.005368,-0.976488,0.14,-3.15,58.94
20.040,0.021472,-0.008296,-0.971120,0.35,-2.24,58.80
20.060,0.020984,-0.007320,-0.962336,0.21,-2.31,58.80
20.080,0.020496,-0.009272,-0.974048,0.00,-2.03,58.66
20.100,0.020008,-0.006832,-0.977464,0.77,-1.54,58.66
20.120,0.022936,-0.011224,-0.972096,-0.77,-3.64,58.52
20.140,0.022448,-0.009272,-0.963800,-0.77,-1.89,58.38
20.160,0.024400,-0.008296,-0.980392,0.14,-1.68,58.24
20.180,0.023424,-0.008784,-0.967216,-0.35,-3.29,58.31
20.200,0.021960,-0.010736,-0.976000,-0.70,-1.54,57.89
20.220,0.021960,-0.010248,-0.972584,0.56,-1.82,57.96
20.240,0.021960,-0.014152,-0.964288,0.56,-2.59,57.96
20.260,0.020008,-0.007808,-0.975024,-0.42,-2.03,57.82
20.280,0.020496,-0.009760,-0.975512,0.00,-1.61,57.89
20.300,0.023424,-0.007808,-0.978440,0.42,-1.96,57.68
20.320,0.022936,-0.009272,-0.976488,-0.42,-2.17,57.61
20.340,0.022936,-0.008784,-0.974536,-0.84,-2.24,57.61
20.360,0.023912,-0.007808,-0.972584,0.00,-1.89,57.54
20.380,0.022936,-0.007320,-0.969168,0.49,-1.89,57.40
20.400,0.021960,-0.008296,-0.976976,-0.07,-2.52,57.40
20.420,0.021472,-0.009272,-0.978440,0.63,-2.17,57.33
20.440,0.024400,-0.010248,-0.966240,0.35,-1.96,57.40
20.460,0.023424,-0.009272,-0.979904,0.35,-1.82,57.26
20.480,0.026840,-0.006832,-0.970632,-0.21,-2.52,57.19
20.500,0.020984,-0.008784,-0.982832,0.63,-1.61,57.26
20.520,0.022936,-0.010248,-0.964288,0.28,-2.80,57.12
20.540,0.020496,-0.009272,-0.969656,0.07,-2.59,57.12
20.560,0.021960,-0.009760,-0.976488,0.00,-2.03,57.05
20.580,0.021960,-0.008784,-0.980880,-0.07,-2.31,57.05
20.600,0.021472,-0.009272,-0.977464,0.42,-0.91,56.98
20.620,0.022448,-0.008784,-0.977464,0.49,-2.52,56.77
20.640,0.021472,-0.009760,-0.970632,-0.56,-1.54,56.70
20.660,0.022448,-0.011224,-0.967704,-0.07,-2.38,56.77
20.680,0.021960,-0.009272,-0.983320,-0.28,-2.31,56.63
20.700,0.021960,-0.008296,-0.980392,-0.35,-2.31,56.70
20.720,0.021960,-0.008784,-0.979904,0.28,-1.12,56.63
20.740,0.020984,-0.008784,-0.975024,0.91,-2.10,56.70
20.760,0.020496,-0.010736,-0.977952,-0.49,-2.80,56.56
20.780,0.023424,-0.008296,-0.983808,0.56,-1.75,56.49
20.800,0.022936,-0.010248,-0.969168,-0.14,-1.26,56.56
20.820,0.020984,-0.007808,-0.981368,0.84,-1.82,56.42
20.840,0.022936,-0.007320,-0.982344,-0.21,-1.61,56.49
20.860,0.021960,-0.006832,-0.970632,0.49,-2.52,56.49
20.880,0.020008,-0.009272,-0.972584,0.42,-1.89,56.35
20.900,0.022936,-0.009760,-0.962824,-0.35,-2.38,56.35
20.920,0.022936,-0.007808,-0.982344,-0.21,-1.54,56.42
20.940,0.023424,-0.011712,-0.972096,-1.40,-1.68,56.21
20.960,0.023424,-0.008784,-0.973560,-1.26,-2.87,56.28
20.980,0.022448,-0.010248,-0.969656,-0.70,-3.08,56.35
21.000,0.021472,-0.010248,-0.959408,-0.14,-1.96,56.21
21.020,0.024400,-0.010736,-0.990640,-0.28,-3.64,56.35
21.040,0.022448,-0.008784,-0.984784,0.63,-2.31,56.28
21.060,0.022936,-0.009272,-0.971120,0.56,-1.89,56.28
21.080,0.020496,-0.009760,-0.966240,-0.35,-1.82,56.21
21.100,0.021472,-0.009272,-0.973072,-0.42,-2.03,56.21
21.120,0.023424,-0.008296,-0.976000,0.07,-2.17,56.14
21.140,0.023424,-0.009272,-0.977952,-0.49,-2.66,56.21
21.160,0.022936,-0.009760,-0.976976,0.00,-1.89,56.07
21.180,0.021960,-0.010248,-0.970632,0.42,-1.75,56.07
21.200,0.021960,-0.012200,-0.967216,0.42,-2.73,55.93
21.220,0.023424,-0.010248,-0.976000,0.07,-2.10,55.93
21.240,0.022936,-0.008784,-0.972096,-0.56,-2.17,55.93
21.260,0.020496,-0.008784,-0.971608,0.84,-2.03,55.86
21.280,0.023912,-0.010248,-0.977952,0.35,-2.38,55.72
21.300,0.023912,-0.011224,-0.977464,-17.78,-2.24,55.65
21.320,0.020984,-0.011712,-0.972584,-0.07,-2.03,55.51
21.340,0.022448,-0.009760,-0.974536,0.70,-2.24,55.51
21.360,0.024888,-0.010736,-0.968192,-16.59,-2.31,55.37
21.380,0.024888,-0.007808,-0.970144,-0.63,-2.94,55.51
21.400,0.021960,-0.009760,-0.964288,0.98,-1.75,55.30
21.420,0.019032,-0.010736,-0.972096,-1.54,-1.54,55.23
21.440,0.021960,-0.008784,-0.971608,0.98,-2.24,55.37
21.460,0.021472,-0.012688,-0.974536,-1.40,-2.24,55.16
21.480,0.020984,-0.008784,-0.987224,0.14,-2.24,55.23
21.500,0.023912,-0.011712,-0.976000,0.14,-2.52,55.09
21.520,0.023424,-0.010736,-0.967216,0.49,-2.10,54.95
21.540,0.022936,-0.013664,-0.973072,-0.21,-2.66,54.81
21.560,0.024400,-0.010736,-0.972096,1.05,-2.31,54.95
21.580,0.021472,-0.009272,-0.976976,0.14,-0.91,54.81
21.600,0.024400,-0.009272,-0.989664,1.68,-2.73,54.88
21.620,0.024400,-0.009272,-0.976488,0.63,-2.03,54.74
21.640,0.025864,-0.010248,-0.978440,-1.05,-1.96,54.60
21.660,0.024888,-0.012200,-0.973560,0.77,-2.24,54.60
21.680,0.026352,-0.011224,-0.976000,-0.21,-2.94,54.60
21.700,0.022936,-0.013176,-0.971608,-0.21,-3.78,54.53
21.720,0.025864,-0.008296,-0.973560,1.96,-2.52,54.46
21.740,0.022448,-0.010248,-0.976000,0.42,-2.03,54.53
21.760,0.023912,-0.012688,-0.964776,-0.77,-2.24,54.46
21.780,0.021472,-0.012200,-0.974536,0.35,-2.59,54.39
21.800,0.021472,-0.010248,-0.979416,-0.42,-2.31,54.25
21.820,0.021472,-0.012688,-0.970632,-0.35,-2.38,54.25
21.840,0.021960,-0.012200,-0.975024,-0.63,-1.96,54.25
21.860,0.025376,-0.011224,-0.972584,0.98,-2.80,53.97
21.880,0.019032,-0.010736,-0.985760,-0.14,-2.80,53.90
21.900,0.018056,-0.009272,-0.972584,0.56,-2.24,53.76
21.920,0.020496,-0.008784,-0.976488,0.84,-2.59,53.69
21.940,0.022936,-0.012200,-0.976000,0.63,-2.52,53.62
21.960,0.019032,-0.012200,-0.976488,-0.42,-1.75,53.41
21.980,0.022448,-0.009272,-0.979904,1.19,-1.68,53.41
22.000,0.024400,-0.012200,-0.980392,-0.35,-2.87,53.41
22.020,0.022448,-0.007808,-0.974536,-0.28,-1.61,53.34
22.040,0.022936,-0.011712,-0.975024,1.61,-1.96,53.27
22.060,0.022448,-0.010248,-0.971608,1.05,-1.19,53.20
22.080,0.019520,-0.010736,-0.976488,-0.07,-2.10,53.27
22.100,0.022936,-0.008296,-0.970144,0.77,-1.75,53.34
22.120,0.023424,-0.009272,-0.985760,1.05,-2.45,53.27
22.140,0.022448,-0.013664,-0.972096,0.63,-1.82,53.13
22.160,0.022936,-0.013664,-0.967704,0.42,-2.38,53.06
22.180,0.021960,-0.014152,-0.983320,-0.84,-2.24,52.92
22.200,0.020008,-0.013664,-0.981368,0.49,-1.68,52.99
22.220,0.019520,-0.011712,-0.970144,-0.70,-1.75,52.92
22.240,0.019520,-0.012200,-0.977464,0.42,-1.89,52.92
22.260,0.021960,-0.015616,-0.963312,-0.70,-2.45,52.71
22.280,0.021472,-0.013176,-0.976976,0.14,-2.45,52.78
22.300,0.023424,-0.013664,-0.974048,1.33,-2.66,52.64
22.320,0.020496,-0.014152,-0.968192,0.77,-1.68,52.50
22.340,0.023912,-0.011712,-0.978928,0.21,-3.22,52.50
22.360,0.021960,-0.013176,-0.973560,0.70,-3.92,52.29
22.380,0.020496,-0.011712,-0.977952,0.42,-2.80,52.36
22.400,0.021472,-0.012688,-0.972584,0.21,-2.38,52.29
22.420,0.020496,-0.012200,-0.967216,0.49,-1.54,52.36
22.440,0.019520,-0.014152,-0.983320,0.77,-1.96,52.36
22.460,0.020984,-0.014640,-0.974536,-0.28,-2.45,52.15
22.480,0.018544,-0.013664,-0.975512,-1.61,-0.56,52.08
22.500,0.021960,-0.010248,-0.989664,1.26,-1.89,52.15
22.520,0.021472,-0.009272,-0.969168,0.14,-2.38,52.01
22.540,0.020496,-0.009760,-0.969168,0.35,-2.03,51.94
22.560,0.022448,-0.008784,-0.975024,-0.21,-3.08,51.94
22.580,0.020496,-0.008296,-0.987712,1.82,-2.80,51.73
22.600,0.021960,-0.011712,-0.973560,0.00,-2.66,51.80
22.620,0.021960,-0.010736,-0.979416,0.56,-2.31,51.73
22.640,0.021472,-0.009760,-0.970632,0.14,-1.33,51.66
22.660,0.020496,-0.010248,-0.967704,0.00,-2.45,51.73
22.680,0.020984,-0.014152,-0.970144,-1.05,-2.17,51.52
22.700,0.018056,-0.009760,-0.974048,1.47,-2.87,51.52
22.720,0.020008,-0.012200,-0.974536,17.78,-0.98,51.31
22.740,0.019032,-0.009272,-0.974536,0.00,-1.61,51.24
22.760,0.021960,-0.010736,-0.978440,0.28,-2.66,51.24
22.780,0.020496,-0.010736,-0.971120,-0.42,-1.47,51.17
22.800,0.019032,-0.013176,-0.979904,0.28,-2.31,51.03
22.820,0.020984,-0.009760,-0.976488,0.77,-2.45,50.82
22.840,0.019032,-0.012200,-0.987224,-0.77,-0.98,50.82
22.860,0.019520,-0.012688,-0.973072,0.07,-1.19,50.89
22.880,0.021472,-0.012688,-0.977464,0.14,-3.01,50.96
22.900,0.022448,-0.009760,-0.979416,0.49,-2.87,50.82
22.920,0.020496,-0.012200,-0.967704,-0.28,-3.08,50.82
22.940,0.021960,-0.013176,-0.973072,-1.40,-1.68,50.68
22.960,0.020984,-0.009272,-0.978928,1.19,-3.01,50.68
22.980,0.021960,-0.010248,-0.973560,0.42,-3.36,50.61
23.000,0.019520,-0.011712,-0.989664,-0.21,-1.40,50.54
23.020,0.020008,-0.010248,-0.974536,-0.21,-2.80,50.61
23.040,0.019520,-0.009760,-0.977464,0.00,-1.89,50.40
23.060,0.018544,-0.013176,-0.967704,0.00,-2.31,50.40
23.080,0.020984,-0.010736,-0.988200,0.00,-1.26,50.40
23.100,0.021472,-0.010248,-0.983808,-0.56,-3.43,50.26
23.120,0.019520,-0.012688,-0.972584,-0.77,-2.87,50.26
23.140,0.020984,-0.009272,-0.974048,0.42,-2.80,50.19
23.160,0.022936,-0.012200,-0.976488,-0.56,-3.15,50.19
23.180,0.019032,-0.012200,-0.970144,0.49,-1.61,50.05
23.200,0.020984,-0.010248,-0.970144,0.21,-2.66,49.91
23.220,0.021472,-0.013664,-0.979904,0.98,-2.59,49.91
23.240,0.019032,-0.008784,-0.980392,-0.21,-2.73,49.91
23.260,0.021472,-0.010736,-0.979416,0.77,-1.82,49.77
23.280,0.022448,-0.007808,-0.979416,1.19,-1.26,49.77
23.300,0.020008,-0.010736,-0.982832,0.28,-2.66,49.63
23.320,0.017080,-0.010248,-0.978928,-0.35,-1.68,49.49
23.340,0.020008,-0.008784,-0.990640,0.07,-2.45,49.49
23.360,0.025376,-0.009760,-0.979416,-0.35,-2.94,49.35
23.380,0.021960,-0.012688,-0.967704,0.00,-3.99,49.35
23.400,0.022936,-0.010736,-0.978928,-0.84,-3.22,49.28
23.420,0.020008,-0.010248,-0.982832,0.70,-1.05,49.14
23.440,0.020984,-0.010248,-0.973072,-0.84,-1.61,49.07
23.460,0.019520,-0.009760,-0.967704,-0.35,-1.40,48.93
23.480,0.020984,-0.009760,-0.966240,0.91,-1.96,48.93
23.500,0.020496,-0.007320,-0.982832,0.35,-2.87,48.93
23.520,0.023424,-0.009272,-0.974536,0.77,-1.75,48.79
23.540,0.023424,-0.010248,-0.972096,-0.21,-2.87,48.79
23.560,0.019520,-0.011712,-0.974048,-0.49,-2.66,48.72
23.580,0.018056,-0.012688,-0.971120,-1.19,-1.19,48.65
23.600,0.021960,-0.009272,-0.973072,0.07,-4.34,48.65
23.620,0.022936,-0.010248,-0.972096,0.28,-1.89,48.51
23.640,0.018544,-0.009760,-0.953552,-0.07,-1.68,48.44
23.660,0.020496,-0.009760,-0.973560,-1.19,-2.31,48.37
23.680,0.020984,-0.005856,-0.983320,-0.14,-2.38,48.44
23.700,0.019520,-0.007808,-0.973072,-0.07,-2.52,48.30
23.720,0.021472,-0.009760,-0.967704,0.28,-2.45,48.23
23.740,0.023912,-0.011224,-0.960384,-0.77,-3.01,48.30
23.760,0.020984,-0.011224,-0.982832,0.00,-1.12,48.23
23.780,0.019520,-0.011712,-0.971608,0.21,-2.73,48.23
23.800,0.021960,-0.010736,-0.979416,-0.14,-1.96,48.23
23.820,0.020984,-0.010736,-0.974536,0.70,-1.47,48.16
23.840,0.018056,-0.009760,-0.978928,-0.07,-2.38,48.23
23.860,0.020496,-0.011712,-0.976488,0.14,-2.45,48.30
23.880,0.019520,-0.010736,-0.968192,0.98,-2.38,48.16
23.900,0.022448,-0.010248,-0.973072,0.21,-2.31,48.16
23.920,0.020984,-0.010736,-0.985760,0.28,-1.96,48.30
23.940,0.019032,-0.013176,-0.967704,1.19,-2.73,48.30
23.960,0.019032,-0.009272,-0.972584,-0.49,-2.45,48.30
23.980,0.019520,-0.010248,-0.979416,0.84,-2.59,48.30
24.000,0.020984,-0.011224,-0.980880,0.28,-2.24,48.37
24.020,0.019520,-0.009760,-0.979416,1.68,-1.05,48.30
24.040,0.016592,-0.009760,-0.971120,0.21,-1.26,48.37
24.060,0.019520,-0.008296,-0.968192,-0.35,-2.59,48.44
24.080,0.020008,-0.009272,-0.978928,-17.78,-2.38,48.37
24.100,0.020496,-0.011712,-0.976488,-0.98,-3.36,48.37
24.120,0.023424,-0.011712,-0.975512,0.21,-2.31,48.44
24.140,0.023424,-0.009760,-0.980880,17.15,-3.15,48.44
24.160,0.019520,-0.008784,-0.973072,0.21,-2.24,48.51
24.180,0.020984,-0.007320,-0.976000,-0.42,-3.01,48.44
24.200,0.021960,-0.010736,-0.970144,17.64,-2.66,48.44
24.220,0.021960,-0.009760,-0.972096,0.77,-1.61,48.51
24.240,0.022448,-0.009760,-0.974536,0.56,-2.66,48.44
24.260,0.022448,-0.010248,-0.971608,0.07,-2.52,48.51
24.280,0.019032,-0.009272,-0.977952,0.98,-1.75,48.44
24.300,0.020984,-0.011224,-0.978440,-0.35,-2.59,48.37
24.320,0.022936,-0.009272,-0.978440,1.54,-3.22,48.51
