time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
16.560,0.017568,-0.000976,-0.960384,-2.03,-0.21,188.37
16.580,0.020008,0.004392,-0.982344,-2.94,-1.75,188.23
16.600,-1.641144,1.280512,-1.072136,2.73,4.76,140.00
16.620,0.021472,-0.006344,-0.979416,-0.63,-1.75,126.14
16.640,0.024400,-0.003904,-0.956968,-1.61,-1.54,126.07
16.660,0.024400,-0.003904,-0.972584,-1.40,-1.68,126.00
16.680,0.024400,-0.004392,-0.962336,-0.98,-1.82,125.86
16.700,0.023424,-0.007320,-0.975512,-1.47,-0.98,125.72
16.720,0.024400,-0.006832,-0.965752,-1.54,-0.28,125.72
16.740,0.021472,-0.004880,-0.976976,-1.33,-0.56,125.72
16.760,0.024888,-0.002928,-0.963800,-1.26,-1.26,125.37
16.780,0.022936,-0.004880,-0.990152,-1.05,-2.24,125.37
16.800,0.024400,-0.003904,-0.973560,-1.61,-0.91,125.30
16.820,0.020496,-0.004880,-0.964288,-2.03,-2.52,125.16
16.840,0.024400,-0.004880,-0.975024,-1.61,-1.75,125.09
16.860,0.021472,-0.006832,-0.961848,-1.40,-0.91,124.88
16.880,0.022448,-0.004392,-0.962824,-1.12,-0.63,124.74
16.900,0.024400,-0.005368,-0.975024,-1.19,-0.91,124.67
16.920,0.023912,-0.007320,-0.966240,-1.12,-1.47,124.67
16.940,0.022936,-0.004880,-0.978440,-0.91,-0.77,124.46
16.960,0.026352,-0.005368,-0.960872,-2.24,-2.52,124.46
16.980,0.022936,-0.004392,-0.989176,-2.38,-0.42,124.18
17.000,0.026352,-0.006832,-0.980392,-1.19,-1.75,123.97
17.020,0.025376,-0.005856,-0.993568,-0.21,-1.75,123.97
17.040,0.024888,-0.004392,-0.978440,-0.98,-0.77,123.76
17.060,0.025376,-0.007320,-0.976488,-1.33,-1.82,123.69
17.080,0.021960,-0.007320,-0.977952,-2.03,-1.26,123.48
17.100,0.025864,-0.004880,-0.972096,-3.01,-0.91,123.41
17.120,0.027328,-0.008784,-0.968192,-2.38,-3.22,123.27
17.140,0.024888,-0.006832,-0.991128,-2.17,0.28,123.06
17.160,0.026840,-0.008296,-0.974048,-1.33,-3.01,122.92
17.180,0.027328,-0.008296,-0.963312,-1.47,-2.45,122.78
17.200,0.023912,-0.008296,-0.976488,-1.75,-0.91,122.64
17.220,0.022936,-0.007320,-0.984296,-1.96,-2.31,122.50
17.240,0.024400,-0.010736,-0.982344,-4.41,-0.49,122.22
17.260,0.022936,-0.007320,-0.977952,-1.54,-1.26,121.94
17.280,0.024400,-0.009272,-0.993080,0.56,-1.54,122.15
17.300,0.021472,-0.005368,-0.973560,0.28,-0.91,121.87
17.320,0.025376,-0.009760,-0.974048,-0.42,-1.12,121.73
17.340,0.025376,-0.010248,-0.995520,-1.05,-2.17,121.52
17.360,0.026840,-0.008296,-0.981368,-1.61,-2.24,121.31
17.380,0.025376,-0.007808,-0.971608,-0.77,-1.05,121.24
17.400,0.024888,-0.015128,-0.976976,-1.96,-0.91,121.03
17.420,0.025376,-0.014152,-0.976488,-1.89,-1.89,120.96
17.440,0.027328,-0.012200,-0.985272,-0.70,-2.10,120.89
17.460,0.024888,-0.009760,-0.978928,-0.98,-1.89,120.75
17.480,0.024888,-0.010736,-0.991616,-0.42,-2.03,120.54
17.500,0.023424,-0.011712,-0.981368,-1.68,-1.47,120.33
17.520,0.029280,-0.013176,-0.983808,-1.47,-1.89,120.05
17.540,0.020496,-0.010248,-0.988200,-1.61,-1.12,120.12
17.560,0.025864,-0.011224,-0.973072,-1.82,-1.68,119.98
17.580,0.025376,-0.011224,-0.974048,-0.35,-1.96,119.91
17.600,0.022936,-0.010248,-0.985272,-1.68,-2.24,119.84
17.620,0.025376,-0.012688,-0.977952,-1.89,-2.66,119.70
17.640,0.025376,-0.009760,-0.988688,-0.21,-1.33,119.70
17.660,0.022448,-0.011712,-0.978440,-1.82,-1.89,119.56
17.680,0.018056,-0.013664,-0.965752,-1.96,-0.28,119.42
17.700,0.021960,-0.010736,-0.984296,-1.05,-1.75,119.49
17.720,0.018544,-0.009272,-0.987224,-2.31,-1.75,119.49
17.740,0.022936,-0.011224,-0.984296,-0.91,-1.96,119.35
17.760,0.019520,-0.012688,-0.985272,-0.63,-1.26,119.35
17.780,0.021960,-0.012200,-0.975512,-2.10,-2.38,119.14
17.800,0.022936,-0.011224,-0.996008,-0.42,-2.03,119.21
17.820,0.023424,-0.011224,-0.989664,-2.31,-0.35,119.00
17.840,0.024888,-0.014640,-0.972584,-2.24,-1.89,118.93
17.860,0.021960,-0.011712,-0.976976,-1.40,-1.96,118.86
17.880,0.020008,-0.011224,-0.971120,-0.91,-1.61,118.86
17.900,0.019032,-0.011224,-0.990640,-0.91,-1.68,118.86
17.920,0.020496,-0.011712,-0.977952,0.35,-1.47,118.72
17.940,0.022448,-0.011712,-0.998936,-2.80,-2.45,118.58
17.960,0.020984,-0.013176,-0.992104,-1.12,-2.38,118.51
17.980,0.023424,-0.012200,-0.979416,-1.89,-0.84,118.44
18.000,0.021472,-0.010248,-0.983320,-1.54,-1.54,118.30
18.020,0.021472,-0.012200,-0.979904,-1.96,-0.98,118.09
18.040,0.020008,-0.011224,-0.977952,-1.19,-1.61,118.16
18.060,0.021472,-0.012688,-0.989664,-1.75,-1.54,117.95
18.080,0.018544,-0.008784,-0.974536,-0.98,-1.19,117.81
18.100,0.018056,-0.009272,-0.997472,-2.59,-1.89,117.60
18.120,-1.225856,-1.146312,-0.949160,-6.37,0.56,110.60
18.140,0.022936,-0.007320,-0.979904,0.56,-2.03,110.67
18.160,0.021472,-0.008784,-0.972584,-1.05,-1.19,110.53
18.180,0.020496,-0.008784,-0.983320,-0.70,-0.70,110.32
18.200,0.020496,-0.009760,-0.994056,-1.82,-0.91,110.18
18.220,0.020008,-0.009760,-0.988688,-1.68,-1.61,110.04
18.240,0.021472,-0.010248,-0.973560,-1.19,-1.33,109.97
18.260,0.021472,-0.009272,-0.999424,0.00,-2.03,109.90
18.280,0.018056,-0.010736,-0.977464,-2.38,-0.63,109.62
18.300,0.019520,-0.012688,-1.093608,0.00,-1.19,109.62
18.320,0.021960,-0.010736,-0.984784,-2.10,-1.33,109.27
18.340,0.020008,-0.009760,-0.982344,-0.14,-0.49,109.41
18.360,0.020008,-0.010248,-0.990640,-1.89,-0.70,109.20
18.380,0.019032,-0.009760,-0.980880,-1.68,-1.19,109.06
18.400,0.018544,-0.008784,-0.990640,-1.40,-1.19,109.06
18.420,0.020496,-0.011224,-0.983808,-0.28,-1.05,108.99
18.440,0.021960,-0.010248,-0.999424,-1.54,-1.82,108.99
18.460,0.021960,-0.006832,-0.997960,-0.28,-2.24,108.78
18.480,0.022936,-0.005856,-0.996984,0.00,-1.40,108.78
18.500,0.019032,-0.011224,-0.982344,-2.52,-0.84,108.57
18.520,0.020984,-0.006832,-0.988200,-0.77,-0.98,108.64
18.540,0.020008,-0.007808,-0.982832,-1.33,-1.19,108.57
18.560,0.019032,-0.007320,-0.992104,-0.70,-0.70,108.43
18.580,0.020984,-0.006832,-0.993080,-1.89,-1.33,108.43
18.600,0.019032,-0.005856,-0.979904,-1.19,-1.47,108.43
18.620,0.024888,-0.007320,-0.985760,-0.56,-1.89,108.29
18.640,0.020984,-0.006344,-0.989176,-1.12,-1.68,108.15
18.660,0.022448,-0.007320,-0.987224,-0.14,-2.17,108.29
18.680,0.020008,-0.006832,-0.981368,-0.91,-0.56,108.22
18.700,0.019032,-0.008296,-0.983808,-1.40,-0.35,108.08
18.720,0.018056,-0.007320,-0.983808,-0.84,-0.21,108.15
18.740,0.021960,-0.007808,-0.989664,-1.54,-0.70,108.15
18.760,0.022448,-0.007320,-0.992104,-0.98,-1.82,108.08
18.780,0.022936,-0.006344,-0.985272,-0.07,-1.47,108.15
18.800,0.022448,-0.008784,-0.987224,-1.40,-1.26,107.94
18.820,0.022448,-0.007808,-0.978928,-0.49,-3.36,108.01
18.840,0.020984,-0.009272,-0.983808,-0.28,-1.40,108.08
18.860,0.018544,-0.006832,-0.995520,-1.47,-0.42,107.94
18.880,0.019032,-0.003416,-0.992104,-0.21,-0.77,107.87
18.900,0.019032,-0.008784,-0.984784,-1.12,-0.70,107.87
18.920,0.021960,-0.007320,-0.988688,-0.77,-1.68,107.73
18.940,0.022448,-0.007320,-0.977952,-1.82,-0.84,107.59
18.960,0.020984,-0.010248,-0.987712,-0.49,-1.54,107.59
18.980,0.025376,-0.009272,-0.984784,-1.33,-1.89,107.45
19.000,0.021472,-0.007808,-0.981368,-0.70,-1.89,107.31
19.020,0.023424,-0.008296,-0.984296,-0.56,-1.19,107.45
19.040,0.019520,-0.005856,-0.985272,0.21,-0.84,107.24
19.060,0.020496,-0.006832,-0.980392,-1.68,-1.75,107.24
19.080,0.020496,-0.007320,-0.982344,-1.54,-0.84,107.03
19.100,0.022448,-0.005856,-0.984784,-0.91,-1.19,106.89
19.120,0.020008,-0.007808,-0.986736,-0.77,-0.98,106.75
19.140,0.022936,-0.008296,-0.981368,-0.98,-1.33,106.68
19.160,0.021960,-0.007320,-0.979904,-1.12,-1.82,106.75
19.180,0.022448,-0.006832,-0.985272,-0.91,-1.47,106.54
19.200,0.022936,-0.006832,-0.982344,-0.77,-1.26,106.47
19.220,0.020984,-0.009272,-0.976976,-1.05,-0.91,106.33
19.240,0.020496,-0.007320,-0.983808,-0.49,-1.61,106.26
19.260,0.021472,-0.006832,-0.977464,-0.63,-1.40,106.26
19.280,0.019520,-0.007808,-0.976488,-0.28,-1.19,106.12
19.300,0.020984,-0.007808,-0.979416,-1.05,-1.05,106.12
19.320,0.026352,-0.006832,-0.986248,-1.05,-3.08,105.98
19.340,0.022936,-0.009272,-0.976488,-1.54,-1.68,105.91
19.360,0.021960,-0.008296,-0.983808,-1.68,-1.47,105.63
19.380,0.026840,-0.007320,-0.986248,-0.21,-1.96,105.63
19.400,0.023424,-0.005856,-0.989176,-0.28,-1.05,105.63
19.420,0.023424,-0.004880,-0.982344,-0.49,-1.96,105.49
19.440,0.023912,-0.004880,-0.987224,17.29,-1.33,105.28
19.460,0.021960,-0.007808,-0.983808,-0.77,-1.68,105.28
19.480,0.020984,-0.006832,-0.985760,-0.91,-1.68,105.14
19.500,0.021472,-0.008784,-0.983808,-2.03,-2.03,105.00
19.520,0.022936,-0.009760,-0.979416,-0.14,-2.17,104.93
19.540,0.023424,-0.007808,-0.973072,-1.96,-1.12,104.72
19.560,0.024888,-0.006832,-0.986248,-1.40,-1.82,104.79
19.580,0.024888,-0.005856,-0.983808,-1.05,-1.47,104.65
19.600,0.023912,-0.006832,-0.992592,-1.89,-0.63,104.58
19.620,0.024400,-0.010736,-0.982344,-0.28,-2.10,104.58
19.640,0.026840,-0.009760,-0.985760,-0.49,-1.12,104.37
19.660,0.023912,-0.007808,-0.984784,0.07,-1.40,104.30
19.680,0.018544,-0.006344,-0.980880,-0.91,-0.70,104.23
19.700,0.025864,-0.005856,-0.981856,0.07,-1.05,104.09
19.720,0.024400,-0.007320,-0.983320,-0.56,-2.10,104.02
19.740,0.021472,-0.010736,-0.989176,-2.10,-1.12,103.81
19.760,0.020984,-0.011712,-0.978928,-1.68,-0.98,103.88
19.780,0.021960,-0.006832,-0.969168,-1.47,-2.66,103.67
19.800,0.025376,-0.005856,-0.975512,-1.47,-0.42,103.74
19.820,0.024888,-0.007808,-0.974536,-0.63,-1.61,103.60
19.840,0.022448,-0.008296,-0.969168,0.42,-1.19,103.46
19.860,0.025376,-0.009760,-0.980392,-1.05,-1.96,103.39
19.880,0.022448,-0.009272,-0.986736,-1.19,-0.84,103.32
19.900,0.024400,-0.007808,-0.987224,-0.77,-2.31,103.25
19.920,0.024400,-0.009272,-0.972584,-1.33,-1.33,103.11
19.940,0.025376,-0.007320,-0.982344,-0.28,-1.96,103.11
19.960,0.024888,-0.007808,-0.970144,-0.49,-1.89,102.90
19.980,0.022936,-0.008784,-0.982832,-0.56,-1.26,103.04
20.000,0.022936,-0.008784,-0.979904,-1.75,-1.19,102.97
20.020,0.021960,-0.011712,-0.977952,-2.45,-0.91,102.83
20.040,0.024400,-0.011712,-0.972584,-1.33,-1.61,102.76
20.060,0.023912,-0.008296,-0.974536,-0.28,-2.17,102.55
20.080,0.025864,-0.011712,-0.979416,-1.05,-1.82,102.55
20.100,0.024400,-0.007320,-0.976976,-1.19,-2.17,102.55
20.120,0.026352,-0.010736,-0.984784,-1.54,-2.45,102.41
20.140,0.025864,-0.007808,-0.975512,-0.84,-2.10,102.34
20.160,0.022448,-0.009272,-0.979904,-1.19,-2.03,102.27
20.180,0.026352,-0.010248,-0.973560,-0.84,-1.89,102.13
20.200,0.025864,-0.007320,-0.974048,-0.77,-1.89,102.06
20.220,0.024400,-0.010248,-0.977952,-1.47,-1.68,101.92
20.240,0.024400,-0.009272,-0.983808,-1.05,-1.40,101.85
20.260,0.021472,-0.009760,-0.973072,-1.26,-1.12,101.64
20.280,0.025376,-0.009272,-0.982832,-0.56,-2.80,101.64
20.300,0.025864,-0.010248,-0.965752,-0.14,-1.26,101.57
20.320,0.023424,-0.008296,-0.982832,-0.98,-0.63,101.43
20.340,0.025864,-0.009760,-0.973072,-1.26,-1.75,101.29
20.360,0.025864,-0.007320,-0.973560,-1.19,-1.96,101.29
20.380,0.024400,-0.010736,-0.975024,-1.40,-1.12,101.15
20.400,0.023424,-0.011224,-0.982344,-1.26,-1.96,101.08
20.420,0.024888,-0.009760,-0.968192,-0.49,-2.17,100.80
20.440,0.025376,-0.009760,-0.983808,-0.98,-1.26,100.87
20.460,0.026840,-0.009272,-0.989176,-0.98,-2.38,100.66
20.480,0.022936,-0.010736,-0.978440,-1.05,-0.77,100.59
20.500,0.023424,-0.008784,-0.981368,-0.56,-1.68,100.52
20.520,0.022448,-0.010736,-0.981368,-0.91,-0.56,100.24
20.540,0.025376,-0.008296,-0.984296,-1.05,-2.87,100.24
20.560,0.022448,-0.009272,-0.982344,-0.28,-1.47,100.10
20.580,0.023912,-0.011224,-0.968680,-0.98,-2.38,100.10
20.600,0.024888,-0.011224,-0.980880,-0.91,-1.33,99.89
20.620,0.022936,-0.009272,-0.984784,-1.54,-1.96,99.82
20.640,0.023424,-0.007808,-0.980880,-0.70,-2.24,99.68
20.660,0.021472,-0.008296,-0.973560,1.19,0.77,99.75
20.680,0.021960,-0.010736,-0.977464,-1.75,-0.35,99.54
20.700,0.024400,-0.007320,-0.981856,-1.19,-2.17,99.47
20.720,0.021960,-0.010248,-0.972584,0.07,-1.75,99.40
20.740,0.023912,-0.008296,-0.981368,-0.56,-1.82,99.26
20.760,0.023912,-0.010248,-0.979904,0.14,-2.17,99.33
20.780,0.023424,-0.009760,-0.966240,-0.56,-1.47,99.33
20.800,0.022936,-0.009272,-0.983808,-1.12,-1.75,99.12
20.820,0.022448,-0.009760,-0.974536,-1.82,-1.47,99.26
20.840,0.024400,-0.008784,-0.967216,0.07,-2.10,99.19
20.860,0.022936,-0.010248,-0.982344,-0.63,-1.61,99.05
20.880,0.023424,-0.010736,-0.983320,-0.56,-1.82,98.98
20.900,0.023912,-0.008784,-0.973072,-0.63,-1.61,99.19
20.920,0.022448,-0.009272,-0.974048,-0.91,-1.61,98.98
20.940,0.024400,-0.007320,-0.982344,0.56,-1.75,98.98
20.960,0.022448,-0.007808,-0.969656,-0.77,-1.33,98.77
20.980,0.022936,-0.010248,-0.971120,-1.05,-1.82,98.98
21.000,0.020496,-0.011224,-0.971608,-0.77,-1.68,98.77
21.020,0.023424,-0.008296,-0.982832,-1.12,-1.54,98.91
21.040,0.023912,-0.008296,-0.976000,-0.70,-1.96,98.77
21.060,0.023912,-0.012688,-0.984296,-1.75,-1.89,98.63
21.080,0.021472,-0.008784,-0.974536,-1.12,-1.61,98.56
21.100,0.020984,-0.009760,-0.979416,-0.28,-1.54,98.56
21.120,0.023912,-0.008296,-0.974536,-0.98,-2.38,98.35
21.140,0.026352,-0.009272,-0.976000,-1.12,-1.68,98.28
21.160,0.024400,-0.007808,-0.975512,-0.35,-0.98,98.21
21.180,0.024400,-0.007808,-0.967704,-0.91,-1.33,98.14
21.200,0.024888,-0.007808,-0.981368,-2.03,-1.82,98.00
21.220,0.024888,-0.008784,-0.968192,-1.33,-1.89,98.14
21.240,0.021960,-0.011224,-0.978440,-0.77,-0.91,97.93
21.260,0.022448,-0.008296,-0.971120,-0.98,-1.12,97.86
21.280,0.022448,-0.008784,-0.978440,-0.63,-1.89,97.79
21.300,0.020496,-0.008784,-0.971120,-1.05,-1.05,97.79
21.320,0.022448,-0.009760,-0.979904,-1.05,-1.82,97.58
21.340,0.021472,-0.009760,-0.979904,-0.14,-2.59,97.58
21.360,0.020008,-0.011712,-0.972584,-1.54,-1.68,97.65
21.380,0.023424,-0.006344,-0.976488,-0.28,-1.61,97.51
21.400,0.022448,-0.011224,-0.971608,-0.35,-0.42,97.44
21.420,0.025376,-0.007808,-0.977952,-1.54,-1.89,97.30
21.440,0.023912,-0.007320,-0.978928,-0.63,-2.10,97.30
21.460,0.022936,-0.009272,-0.977464,-1.26,-1.89,97.23
21.480,0.023912,-0.007808,-0.972096,0.00,-1.96,97.23
21.500,0.022936,-0.008784,-0.982344,-0.21,-1.75,97.16
21.520,0.023424,-0.009760,-0.978928,-1.12,-1.54,97.09
21.540,0.021472,-0.011224,-0.973560,-0.56,-1.12,96.95
21.560,0.021472,-0.010248,-0.973072,-1.05,-2.59,96.95
21.580,0.022448,-0.011224,-0.977464,-0.49,-1.47,96.81
21.600,0.022936,-0.010736,-0.978440,-1.89,-1.54,96.74
21.620,0.025864,-0.008784,-0.969656,-0.98,-1.89,96.74
21.640,0.024400,-0.010248,-0.974048,-1.33,-0.98,96.60
21.660,0.024400,-0.006344,-0.983320,-0.70,-1.33,96.74
21.680,0.023912,-0.009760,-0.977464,-0.42,-1.75,96.60
21.700,0.023912,-0.008784,-0.981368,-0.77,-1.61,96.53
21.720,0.022448,-0.011712,-0.983320,-0.98,-0.91,96.39
21.740,0.022448,-0.009760,-0.975024,-1.33,-1.47,96.32
21.760,0.021960,-0.010248,-0.982344,-0.77,-1.68,96.32
21.780,0.023424,-0.007808,-0.969168,0.56,-2.24,96.32
21.800,0.022448,-0.009272,-0.981368,-0.35,-1.54,96.32
21.820,0.021472,-0.009272,-0.979904,-0.35,-0.63,96.11
21.840,0.024400,-0.008784,-0.976976,-0.84,-2.10,96.18
21.860,0.023912,-0.009760,-0.972584,-0.91,-1.19,96.04
21.880,0.022936,-0.009760,-0.979904,-0.14,-1.96,95.97
21.900,0.023912,-0.010248,-0.980392,-0.84,-1.68,95.97
21.920,0.023424,-0.011712,-0.973072,-1.54,-1.33,96.11
21.940,0.024400,-0.010736,-0.975512,-1.05,-2.45,95.97
21.960,0.021960,-0.009272,-0.978928,-0.98,-0.21,96.04
21.980,0.025376,-0.012200,-0.973072,-0.91,-1.33,96.04
22.000,0.022936,-0.011224,-0.984296,-0.77,-1.54,95.97
22.020,0.022936,-0.009760,-0.979904,-1.61,-1.89,95.83
22.040,0.026352,-0.007808,-0.978440,-0.63,-1.89,95.90
22.060,0.023912,-0.009760,-0.975512,-0.21,-2.24,95.62
22.080,0.020496,-0.011712,-0.975512,-0.56,-0.63,95.69
22.100,0.024400,-0.011712,-0.970144,-0.49,-1.89,95.62
22.120,0.022936,-0.009272,-0.978928,-0.84,-1.89,95.48
22.140,0.023424,-0.012688,-0.980392,-0.49,-1.47,95.41
22.160,0.021960,-0.012200,-0.972584,0.14,-2.80,95.27
22.180,0.020496,-0.013664,-0.967704,-0.07,-2.52,95.27
22.200,0.020984,-0.015128,-0.973560,-0.98,-1.54,95.27
22.220,0.023424,-0.011224,-0.978440,-1.05,-1.68,95.27
22.240,0.021960,-0.011712,-0.970144,-0.70,-1.05,95.13
22.260,0.021960,-0.012200,-0.973560,-0.91,-1.61,95.06
22.280,0.022936,-0.011224,-0.967704,-0.91,-1.89,94.99
22.300,0.022448,-0.013176,-0.978928,-0.91,-1.54,94.92
22.320,0.020984,-0.012200,-0.969168,-0.63,-1.68,94.85
22.340,0.022936,-0.010736,-0.971608,-0.63,-1.47,94.78
22.360,0.020984,-0.009272,-0.975512,-1.05,-1.12,94.57
22.380,0.022936,-0.011712,-0.975512,-1.26,-2.31,94.50
22.400,0.020984,-0.008784,-0.976488,-0.28,-1.47,94.50
22.420,0.020984,-0.010248,-0.979416,-0.28,-1.75,94.43
22.440,0.019520,-0.008784,-0.975512,-2.03,-1.82,94.15
22.460,0.020496,-0.010736,-0.980880,-0.98,-1.82,94.08
22.480,0.021472,-0.008296,-0.977464,-0.35,-1.96,93.94
22.500,0.022448,-0.010248,-0.976976,-0.98,-2.03,93.80
22.520,0.024400,-0.006344,-0.971120,-0.77,-2.87,93.59
22.540,0.022936,-0.008296,-0.975024,-0.49,-2.10,93.52
22.560,0.021472,-0.006832,-0.974048,-0.63,-1.89,93.31
22.580,0.021960,-0.007320,-0.976976,-0.91,-2.03,93.24
22.600,0.024400,-0.008296,-0.972584,-0.98,-2.03,93.24
22.620,0.020008,-0.009272,-0.972584,-0.49,-1.96,92.89
22.640,0.021960,-0.009272,-0.978440,-0.56,-1.68,93.03
22.660,0.020984,-0.008296,-0.976488,-0.70,-1.47,92.75
22.680,0.020496,-0.008784,-0.979416,-0.42,-1.26,92.68
22.700,0.020496,-0.008296,-0.979904,-0.70,-2.24,92.54
22.720,0.021472,-0.010736,-0.978440,-1.19,-1.75,92.40
22.740,0.022448,-0.008784,-0.975512,-1.05,-1.75,92.33
22.760,0.022448,-0.008784,-0.980880,-1.05,-1.82,92.12
22.780,0.021960,-0.007808,-0.969168,0.07,-1.82,91.98
22.800,0.022448,-0.008296,-0.972584,-0.84,-1.61,92.05
22.820,0.020984,-0.007808,-0.977952,-0.70,-1.61,91.84
22.840,0.021472,-0.011224,-0.974048,-0.70,-2.38,91.84
22.860,0.021960,-0.008784,-0.976488,-1.05,-2.17,91.63
22.880,0.021472,-0.008784,-0.979416,-0.70,-1.89,91.70
22.900,0.022448,-0.008296,-0.985760,-0.91,-1.61,91.42
22.920,0.019032,-0.006832,-0.980392,-0.42,-2.10,91.42
22.940,0.021960,-0.008784,-0.970632,-1.05,-2.03,91.35
22.960,0.022936,-0.010248,-0.976976,-0.42,-2.03,91.21
22.980,0.020008,-0.007808,-0.976000,-0.70,-0.56,91.14
23.000,0.021472,-0.010248,-0.976488,-0.63,-2.03,90.93
23.020,0.024400,-0.011224,-0.976488,-0.84,-1.82,90.93
23.040,0.020496,-0.011712,-0.973072,-0.77,-1.82,90.86
23.060,0.020984,-0.012688,-0.990152,-0.77,-1.54,90.65
23.080,0.020984,-0.009760,-0.984296,-0.98,-1.75,90.58
23.100,0.022448,-0.010736,-0.975512,-0.35,-1.33,90.58
23.120,0.022936,-0.009760,-0.971120,-0.63,-1.89,90.44
23.140,0.021960,-0.009272,-0.990640,-0.07,-0.84,90.30
23.160,0.020984,-0.008784,-0.976000,-0.28,-0.91,90.30
23.180,0.021472,-0.012688,-0.978440,-0.42,-1.89,90.16
23.200,0.022448,-0.013176,-0.975024,-0.91,-1.61,90.02
23.220,0.025376,-0.012200,-0.986736,-0.84,-1.82,90.02
23.240,0.023912,-0.009760,-0.985272,-0.98,-1.89,89.88
23.260,0.024400,-0.010248,-0.980880,-0.98,-2.45,89.88
23.280,0.020008,-0.010248,-0.980392,-1.54,-1.82,89.74
23.300,0.020496,-0.009760,-0.964288,-0.91,-1.47,89.53
23.320,0.023424,-0.008784,-0.973072,-0.70,-2.10,89.53
23.340,0.022448,-0.010248,-0.972096,-0.21,-1.19,89.39
23.360,0.020984,-0.006832,-0.976976,-0.49,-1.12,89.32
23.380,0.021960,-0.009760,-0.981368,-1.26,-1.82,89.18
23.400,0.021960,-0.011224,-0.985272,-0.84,-1.54,89.18
23.420,0.021472,-0.009760,-0.973560,-0.07,-1.61,89.04
23.440,0.020984,-0.009760,-0.977464,0.14,-1.33,89.04
23.460,0.021472,-0.008296,-0.971608,-1.19,-1.12,88.97
23.480,0.024400,-0.009760,-0.979904,-0.42,-2.03,88.97
23.500,0.022936,-0.012688,-0.973072,-0.21,-2.10,88.83
23.520,0.021960,-0.012688,-0.978928,-1.26,-1.75,88.69
23.540,0.021960,-0.011224,-0.967704,-0.49,-1.75,88.69
23.560,0.022936,-0.012200,-0.981368,-0.28,-1.19,88.76
23.580,0.022936,-0.012688,-0.981856,-0.63,-1.47,88.62
23.600,0.023424,-0.011224,-0.975512,-0.35,-2.17,88.55
23.620,0.020984,-0.009760,-0.986248,-0.84,-2.52,88.55
23.640,0.021960,-0.009272,-0.982832,-0.28,-1.40,88.48
23.660,0.022448,-0.011712,-0.975024,-0.21,-1.75,88.41
23.680,0.021472,-0.008784,-0.980880,-0.56,-1.40,88.27
23.700,0.020008,-0.012200,-0.976488,-0.14,-1.75,88.27
23.720,0.022936,-0.010736,-0.978928,-0.56,-1.40,88.13
23.740,0.022936,-0.009272,-0.976976,-0.77,-2.03,88.06
23.760,0.021960,-0.010248,-0.978440,-0.91,-2.24,87.99
23.780,0.022448,-0.012688,-0.975512,-0.84,-1.75,87.78
23.800,0.021960,-0.011224,-0.980880,-0.28,-1.40,87.78
23.820,0.021960,-0.010248,-0.977952,-0.35,-1.82,87.71
23.840,0.021472,-0.007808,-0.976976,-0.70,-1.61,87.64
23.860,0.022936,-0.008784,-0.972584,-1.12,-1.54,87.57
23.880,0.020496,-0.009760,-0.976976,-0.77,-1.33,87.50
23.900,0.023912,-0.008784,-0.978440,-1.05,-1.68,87.43
23.920,0.025864,-0.011712,-0.975512,-0.49,-2.17,87.36
23.940,0.023424,-0.008784,-0.977952,-0.28,-1.96,87.43
23.960,0.020496,-0.009272,-0.971608,-0.14,-2.10,87.50
23.980,0.023424,-0.008296,-0.974048,-0.28,-1.68,87.29
24.000,0.024888,-0.008784,-0.973072,-0.42,-2.24,87.29
24.020,0.022448,-0.008784,-0.977952,-1.61,-1.40,87.15
24.040,0.021472,-0.010248,-0.980392,-0.14,-2.17,87.01
24.060,0.020984,-0.006344,-0.982344,-0.84,-1.54,87.08
24.080,0.023424,-0.009272,-0.972096,-0.14,-2.17,87.15
24.100,0.021472,-0.010248,-0.979904,-0.42,-1.68,86.94
24.120,0.021960,-0.008784,-0.979904,-0.77,-1.68,86.94
24.140,0.021472,-0.008296,-0.975024,-0.28,-1.96,86.94
24.160,0.020008,-0.008296,-0.978440,0.07,-1.89,86.87
24.180,0.021472,-0.009272,-0.978440,-0.63,-1.61,86.87
24.200,0.020496,-0.008296,-0.981368,-0.56,-2.10,86.87
24.220,0.021472,-0.011224,-0.978440,-0.98,-0.91,86.94
24.240,0.020496,-0.008296,-0.973560,0.00,-1.68,86.87
24.260,0.022448,-0.010248,-0.977464,-0.70,-2.17,86.66
24.280,0.022448,-0.012688,-0.980392,-0.70,-2.17,86.52
24.300,0.022448,-0.008784,-0.979904,-0.42,-2.10,86.59
24.320,0.022448,-0.009760,-0.982344,-0.28,-2.10,86.52
24.340,0.020496,-0.007320,-0.981368,-0.91,-2.17,86.38
24.360,0.022448,-0.010248,-0.978440,-0.70,-1.89,86.24
24.380,0.022936,-0.008784,-0.982832,-0.49,-1.96,86.31
24.400,0.025376,-0.010736,-0.978928,-0.35,-1.75,86.17
24.420,0.020008,-0.011712,-0.975512,-0.70,-1.89,86.10
24.440,0.022448,-0.008784,-0.980880,-0.56,-1.82,86.10
24.460,0.024400,-0.007808,-0.974536,-0.49,-1.82,85.96
24.480,0.020008,-0.010736,-0.970144,-1.54,-1.75,85.89
24.500,0.020008,-0.010248,-0.972096,-0.21,-1.82,85.82
24.520,0.019520,-0.009272,-0.977464,-0.42,-1.75,85.82
