time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
16.200,0.033184,-0.008296,-0.973072,2.94,-3.29,-29.19
16.220,0.034160,-0.004392,-0.964776,3.08,-4.97,-29.26
16.240,0.032696,-0.008784,-0.963800,1.33,-3.71,-29.33
16.260,0.032696,-0.003904,-0.987224,3.78,-3.78,-29.26
16.280,0.032696,-0.005368,-0.970144,2.03,-2.52,-29.40
16.300,0.034160,-0.004880,-0.966240,2.03,-2.73,-29.40
16.320,0.029768,-0.008784,-0.972584,1.33,-3.36,-29.26
16.340,0.030256,-0.004880,-0.966240,1.54,-2.10,-29.40
16.360,0.031232,-0.004880,-0.977952,2.17,-2.94,-29.40
16.380,0.033184,-0.006832,-0.962824,1.82,-3.15,-29.26
16.400,0.030256,-0.004392,-0.967704,1.96,-3.22,-29.26
16.420,0.031720,-0.006832,-0.986736,2.73,-3.15,-29.19
16.440,0.032208,-0.005856,-0.965752,2.24,-2.66,-29.26
16.460,0.030256,-0.006344,-0.970144,1.75,-3.85,-29.19
16.480,0.034160,-0.003416,-0.967704,2.03,-4.20,-29.05
16.500,0.032208,-0.006832,-0.976488,1.89,-3.01,-29.05
16.520,0.030256,-0.007320,-0.977952,1.19,-3.36,-29.05
16.540,0.029280,-0.005856,-0.963312,1.12,-2.87,-28.98
16.560,0.031232,-0.008784,-0.984296,3.57,-1.68,-28.77
16.580,0.031720,-0.005856,-0.976488,2.80,-3.22,-28.91
16.600,0.032208,-0.006344,-0.969656,2.80,-3.43,-28.91
16.620,0.031232,-0.005856,-0.976488,1.89,-2.38,-28.98
16.640,0.030744,-0.007808,-0.966728,2.87,-3.78,-28.77
16.660,0.031720,-0.005856,-0.977464,2.38,-4.06,-28.91
16.680,0.033672,-0.006344,-0.966728,1.96,-2.45,-28.98
16.700,0.032696,-0.006344,-0.974536,2.17,-3.36,-29.05
16.720,0.030744,-0.007320,-0.973560,1.12,-2.73,-29.05
16.740,0.032208,-0.005368,-0.963312,2.24,-4.13,-29.12
16.760,0.033184,-0.005368,-0.962336,1.54,-3.43,-29.19
16.780,0.030256,-0.003416,-0.970144,2.38,-3.71,-29.12
16.800,0.033184,-0.003416,-0.974536,1.75,-4.55,-29.12
16.820,0.031720,-0.004880,-0.970632,1.12,-3.57,-29.19
16.840,0.029280,-0.005856,-0.970632,2.38,-2.66,-29.19
16.860,0.031720,-0.006344,-0.971120,2.45,-3.43,-29.19
16.880,0.035136,-0.002928,-0.982344,1.96,-3.57,-29.12
16.900,0.032208,-0.004880,-0.969168,1.82,-3.29,-29.26
16.920,0.032696,-0.006344,-0.974536,1.89,-3.01,-29.33
16.940,0.033184,-0.004880,-0.980880,2.73,-2.59,-29.33
16.960,0.032696,-0.004392,-0.966240,1.89,-3.36,-29.33
16.980,0.033184,-0.003904,-0.975512,1.96,-2.73,-29.40
17.000,0.032208,-0.004392,-0.974536,2.94,-3.01,-29.33
17.020,0.033672,-0.006344,-0.967704,2.10,-3.57,-29.33
17.040,0.032696,-0.006832,-0.969168,2.94,-3.29,-29.47
17.060,0.032696,-0.004392,-0.984296,1.26,-3.29,-29.47
17.080,0.034160,-0.002440,-0.975024,2.17,-3.36,-29.47
17.100,0.033184,-0.006832,-0.970144,1.82,-2.52,-29.40
17.120,0.030744,-0.003904,-0.977952,2.45,-2.73,-29.33
17.140,0.030744,-0.000976,-0.980880,2.52,-3.50,-29.26
17.160,0.032208,-0.005856,-0.978928,2.38,-2.80,-29.26
17.180,0.032696,-0.002928,-0.980392,2.17,-3.50,-29.19
17.200,0.031720,-0.005856,-0.983808,2.24,-2.87,-29.12
17.220,0.035624,-0.003904,-0.984784,3.64,-4.13,-28.98
17.240,0.035136,-0.003904,-0.971608,2.87,-3.64,-28.98
17.260,0.033184,-0.005856,-0.979416,1.19,-3.08,-28.91
17.280,0.032208,-0.003904,-0.975024,1.89,-3.22,-28.70
17.300,0.034648,-0.004880,-0.970144,3.08,-2.87,-28.70
17.320,0.033184,-0.003904,-0.978928,1.68,-2.87,-28.63
17.340,0.036600,-0.003904,-0.967216,2.24,-3.08,-28.42
17.360,0.031720,-0.002928,-0.981856,2.31,-2.31,-28.35
17.380,0.033184,-0.003904,-0.968192,1.61,-2.73,-28.42
17.400,0.031232,-0.004392,-0.976976,1.19,-3.15,-28.35
17.420,0.034648,-0.003416,-0.975024,1.75,-3.78,-28.21
17.440,0.034648,-0.004880,-0.976488,1.33,-3.15,-28.21
17.460,0.034648,-0.004392,-0.969168,1.05,-2.94,-28.14
17.480,0.031232,-0.004392,-0.977952,2.87,-3.01,-28.14
17.500,0.033184,-0.004392,-0.978928,1.68,-3.01,-28.07
17.520,0.030744,-0.004392,-0.963800,1.54,-3.01,-27.93
17.540,0.033184,-0.007320,-0.977464,2.45,-3.22,-28.00
17.560,0.032208,-0.004392,-0.968680,1.89,-3.08,-27.86
17.580,0.031720,-0.005856,-0.975024,2.03,-3.08,-27.93
17.600,0.034648,-0.004880,-0.976488,1.26,-3.92,-27.86
17.620,0.032696,-0.006344,-0.981856,1.75,-4.48,-27.79
17.640,0.031720,-0.003904,-0.969656,1.19,-3.57,-27.79
17.660,0.031720,-0.003904,-0.979416,3.15,-3.78,-27.72
17.680,0.033672,-0.006344,-0.972096,1.19,-3.29,-27.79
17.700,0.032696,-0.004392,-0.982832,1.89,-3.15,-27.86
17.720,0.035624,-0.002928,-0.985760,1.82,-2.59,-27.72
17.740,0.033184,-0.003416,-0.969168,2.31,-2.87,-27.86
17.760,0.033672,-0.003416,-0.980392,1.96,-3.92,-27.86
17.780,0.031232,-0.003416,-0.960872,1.05,-3.01,-27.79
17.800,0.033184,-0.006344,-0.973072,2.03,-3.15,-27.79
17.820,0.035136,-0.003416,-0.972584,1.68,-4.06,-27.79
17.840,0.035624,-0.006832,-0.988200,1.19,-3.08,-27.86
17.860,0.032696,-0.001952,-0.981368,2.24,-3.01,-27.93
17.880,0.034160,-0.000976,-0.972096,3.57,-3.08,-27.79
17.900,0.033184,-0.004880,-0.970632,1.75,-3.36,-27.93
17.920,0.031720,-0.002440,-0.969656,2.73,-3.15,-27.86
17.940,0.032696,-0.007320,-0.978440,2.31,-3.22,-27.79
17.960,0.033672,-0.001464,-0.986736,2.10,-2.87,-27.93
17.980,0.029280,-0.001952,-0.979416,2.52,-2.38,-27.86
18.000,0.032208,-0.002928,-0.969168,2.24,-3.50,-28.07
18.020,0.032696,-0.002928,-0.969656,3.15,-3.08,-27.93
18.040,0.032208,-0.000976,-0.973560,3.15,-4.27,-27.93
18.060,0.033184,-0.002440,-0.977464,2.24,-2.94,-28.00
18.080,0.033184,0.000000,-0.972584,1.75,-3.85,-27.93
18.100,0.029768,-0.000488,-0.976000,0.70,-3.01,-28.00
18.120,0.032208,-0.003416,-0.986248,3.29,-3.22,-28.00
18.140,0.033184,-0.001952,-0.972096,2.03,-3.01,-28.07
18.160,0.034160,-0.003904,-0.969656,1.26,-3.71,-28.07
18.180,0.033672,-0.003416,-0.986736,2.45,-3.29,-27.93
18.200,0.033184,-0.005368,-0.984296,1.89,-2.66,-28.00
18.220,0.031720,-0.001464,-0.984296,1.89,-1.96,-27.86
18.240,0.030256,-0.001464,-0.964776,2.66,-2.66,-27.86
18.260,0.028304,-0.002440,-0.976000,1.12,-3.36,-27.79
18.280,0.034160,-0.005368,-0.977952,1.19,-3.85,-27.79
18.300,0.033184,-0.002928,-0.971120,2.66,-2.94,-27.79
18.320,0.032208,-0.002440,-0.986736,2.73,-3.08,-27.72
18.340,0.030256,-0.002928,-0.964776,1.96,-2.31,-27.65
18.360,0.031232,-0.004392,-0.975512,2.03,-2.73,-27.72
18.380,0.032208,-0.002440,-0.984784,1.68,-3.08,-27.65
18.400,0.034160,0.000976,-0.982832,2.45,-2.66,-27.58
18.420,0.035136,-0.002928,-0.978928,1.75,-3.64,-27.51
18.440,0.031720,-0.001464,-0.967704,3.15,-3.64,-27.44
18.460,0.031720,-0.003416,-0.990152,3.64,-2.24,-27.58
18.480,0.034160,-0.002928,-0.965752,1.54,-3.22,-27.58
18.500,0.033184,-0.001464,-0.971608,2.03,-3.71,-27.51
18.520,0.031720,-0.004880,-0.984296,0.84,-2.52,-27.51
18.540,0.032208,-0.000488,-0.968192,3.01,-1.19,-27.37
18.560,0.033184,-0.004392,-0.974536,2.03,-2.17,-27.44
18.580,0.032696,-0.002928,-0.976976,1.75,-3.08,-27.30
18.600,0.032208,-0.002440,-0.970144,2.94,-1.89,-27.16
18.620,0.034648,-0.002928,-0.985760,2.17,-2.66,-27.23
18.640,0.030744,-0.006832,-0.965264,1.82,-2.73,-27.16
18.660,0.031232,-0.003904,-0.977464,2.31,-3.43,-27.09
18.680,0.033184,-0.005856,-0.986248,2.24,-3.22,-27.02
18.700,0.032208,-0.003904,-0.975512,2.24,-3.29,-27.02
18.720,0.029280,-0.005856,-0.977952,2.03,-3.22,-26.81
18.740,0.029280,-0.006344,-0.972096,1.05,-2.94,-26.81
18.760,0.027328,-0.005856,-0.986248,1.89,-3.71,-26.74
18.780,0.028304,0.000000,-0.984784,2.38,-2.24,-26.67
18.800,0.032208,-0.001952,-0.971608,1.40,-4.13,-26.74
18.820,0.032696,-0.003416,-0.986248,1.96,-3.78,-26.60
18.840,0.030256,-0.004880,-0.981856,1.26,-3.64,-26.53
18.860,0.032696,-0.004392,-0.974048,2.03,-3.50,-26.60
18.880,0.029768,-0.001952,-0.985272,1.40,-3.22,-26.39
18.900,0.029768,-0.002928,-0.971608,3.01,-1.96,-26.39
18.920,0.031720,-0.000488,-0.978440,2.73,-3.43,-26.18
18.940,0.034160,0.001464,-0.970144,2.94,-3.78,-26.25
18.960,0.030256,-0.000488,-0.981368,1.54,-2.80,-26.25
18.980,0.031232,0.000000,-0.980392,3.01,-2.66,-26.18
19.000,0.031232,0.000488,-0.968192,1.82,-3.15,-26.18
19.020,0.030744,-0.001464,-0.977464,1.54,-2.52,-26.11
19.040,0.029768,-0.002928,-0.975512,1.68,-3.15,-25.97
19.060,0.032208,-0.003904,-0.972096,1.40,-4.69,-26.04
19.080,0.030256,-0.001464,-0.984296,1.82,-3.22,-25.97
19.100,0.027816,-0.002440,-0.970144,2.03,-2.59,-25.83
19.120,0.027816,-0.003904,-0.976000,2.03,-2.80,-25.97
19.140,0.029768,-0.004880,-0.978440,1.26,-3.85,-25.97
19.160,0.031720,-0.001464,-0.976976,1.47,-4.27,-25.90
19.180,0.031720,-0.002440,-0.991128,1.89,-3.71,-25.90
19.200,0.030744,-0.005856,-0.973560,2.87,-3.43,-25.90
19.220,0.033672,0.000000,-0.981856,1.89,-4.13,-25.76
19.240,0.028304,-0.001464,-0.989176,1.68,-2.94,-25.90
19.260,0.032208,-0.003416,-0.974048,1.82,-3.15,-25.90
19.280,0.029280,-0.002440,-0.975512,1.54,-3.08,-25.97
19.300,0.032208,-0.001952,-0.978928,2.24,-3.08,-25.97
19.320,0.027816,-0.001952,-0.983320,2.59,-3.57,-26.11
19.340,0.030744,-0.001952,-0.979416,2.24,-3.85,-26.04
19.360,0.029280,-0.005856,-0.968680,0.91,-3.85,-26.04
19.380,0.028792,-0.002928,-0.980880,1.40,-2.87,-26.18
19.400,0.028792,-0.001952,-0.965264,2.03,-3.43,-26.11
19.420,0.028792,-0.000488,-0.981856,2.24,-3.22,-26.18
19.440,0.030256,-0.001464,-0.987712,1.68,-3.57,-26.18
19.460,0.027816,-0.000488,-0.979416,2.10,-2.24,-26.18
19.480,0.032208,0.000000,-0.989664,2.31,-2.73,-26.11
19.500,0.028304,0.002928,-0.988200,2.24,-3.01,-26.25
19.520,0.027816,0.000976,-0.987224,2.17,-3.43,-26.11
19.540,0.025376,0.001952,-0.989664,2.24,-2.73,-26.25
19.560,0.027328,0.000488,-0.973072,2.59,-2.45,-26.18
19.580,0.028792,-0.004392,-0.979416,3.22,-2.38,-26.18
19.600,0.031232,-0.003416,-0.966728,1.75,-3.78,-26.25
19.620,0.029280,0.000488,-0.976488,2.24,-2.94,-26.11
19.640,0.027816,0.001952,-0.968680,2.31,-3.01,-26.11
19.660,0.027816,0.122488,-0.969168,1.12,-3.01,-26.18
19.680,0.031232,-0.000976,-0.979416,1.82,-2.87,-26.11
19.700,0.028792,0.001952,-0.979904,1.61,-3.08,-26.11
19.720,0.027328,-0.124928,-0.985272,1.96,-2.80,-26.11
19.740,0.028792,0.000488,-0.980880,1.47,-3.36,-26.11
19.760,0.029280,0.000000,-0.982344,1.96,-3.22,-26.18
19.780,0.031232,-0.000976,-0.978440,0.77,-3.92,-26.11
19.800,0.030256,-0.002928,-0.980880,1.61,-3.22,-26.25
19.820,0.028304,-0.001952,-0.978928,1.40,-2.52,-26.18
19.840,0.028792,-0.001952,-0.977952,1.61,-2.52,-26.18
19.860,0.032208,-0.122976,-0.969656,2.66,-4.13,-26.25
19.880,0.026840,-0.001464,-0.978440,2.24,-3.08,-26.32
19.900,0.028792,-0.003904,-0.959896,1.68,-3.85,-26.32
19.920,0.028304,-0.002928,-0.974536,2.87,-3.29,-26.11
19.940,0.028304,-0.001464,-0.988688,2.73,-3.99,-26.32
19.960,0.028304,-0.002440,-0.976976,2.52,-2.80,-26.39
19.980,0.027328,-0.003416,-0.980392,2.17,-3.71,-26.32
